openlibrary_work_key	selection_title	selection_author	search_author_variant	ia_identifier	ia_title	ia_creator	ia_date	ia_year	ia_mediatype	ia_language	ia_publisher	ia_subject	ia_description	ia_collection	review_label	review_note
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_KV-235-704	Dracula	Bram Stoker	1993-01-01T00:00:00Z	1993.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera', 'fav-kokigay108']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	Dracula_561	Dracula	Bram Stoker			texts			['Bram', 'Stoker', 'Dracula', 'vampire', 'horror']	Bram Stoker's Dracula	['opensource', 'community', 'fav-abote001', 'fav-dolores1228']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_Y0-CSF-850	DRACULA	BRAM STOKER	1965-01-01T00:00:00Z	1965.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera', 'fav-kokigay108']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_S0-CGW-457	DRACULA	Bram Stoker	1965-01-01T00:00:00Z	1965.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	BramStokerDracula	BRAM STOKER DRACULA	BRAM STOKER DRACULA			texts			BRAM STOKER DRACULA	BRAM STOKER DRACULA	['opensource', 'community', 'fav-batman1989thedarkknight', 'fav-bouncetiger', 'fav-chronos-x', 'fav-cooperway4', 'fav-glickmandigitalmedia', 'fav-jdsellers', 'fav-lostokie', 'fav-mr1benjamim', 'fav-pauloaof', 'fav-poisoncontrol1970_gmail_com', 'fav-pyrotikigodz', 'fav-saint444376', 'fav-sandeep_sonu', 'fav-spencer_baker', 'fav-thebeardedlady', 'fav-wedra']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula-english-by-bram-stoker	Dracula	Bram Stoker			texts	eng		['Bram Stoker', 'উপন্যাস']	Dracula By Bram Stoker	['opensource', 'fav-alibabakingofgenies', 'fav-bjt2000', 'fav-g_nesis_barrera', 'fav-jahanzeb_shah', 'fav-kanchan_dutta', 'fav-lang_lang862', 'fav-princeprimeval']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula0000bram_z9v7	DRACULA	Bram Stoker	1965-01-01T00:00:00Z	1965.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula45839gut	Dracula	Bram Stoker			texts	en	Project Gutenberg	['Horror tales', 'Vampires -- Fiction', 'Epistolary fiction', 'Transylvania (Romania) -- Fiction', 'Dracula, Count (Fictitious character) -- Fiction', 'Whitby (England) -- Fiction', 'PR', 'Gothic fiction (Literary genre)']	Book from Project Gutenberg: Dracula	['gutenberg', 'fav-danco01', 'fav-encogneeto', 'fav-jcarag', 'fav-littlerollycat', 'fav-oli_the_geek', 'fav-rabbitboots', 'fav-rmareidoom', 'fav-robot18']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula_202004	DRACULA	BRAM STOKER			texts	eng		['DRACULA', 'ENGLISH CLASSIC', 'ILLUSTRATED', 'ADAPTED FOR CHILDREN', 'BRAM STOKER']	DRACULA, ENGLISH CLASSIC, ILLUSTRATED, ADAPTED FOR CHILDREN, BRAM STOKER 	['ArvindGupta', 'JaiGyan', 'fav-abdul727', 'fav-aghori_king', 'fav-anstep', 'fav-bat1962js', 'fav-cyborgbatman', 'fav-emma_k997', 'fav-flowersofedo', 'fav-gormley', 'fav-jackbird', 'fav-jim321690', 'fav-ken_f541', 'fav-kirsty_shakespeare', 'fav-knightrider1', 'fav-knightrider1983', 'fav-lagrandegwaz', 'fav-mimosakura', 'fav-night_owl556', 'fav-rwan_ahmed149', 'fav-saxonvoter', 'fav-sugar_puss', 'fav-t191', 'fav-thegallis', 'fav-toti_sama', 'fav-transformers1']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_C0-BOY-886	Dracula	Bram Stoker	1973-01-01T00:00:00Z	1973.0	texts		Interlyth, Ltd			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-draegor_schwarzl_wen']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bram-stoker_dracula	Dracula by Bram Stoker	Bram Stoker, Standard eBooks			texts	eng		['Dracula', 'Bram Stoker', 'Standard eBooks']	Dracula is one of the most famous public-domain horror novels in existence, responsible not just for introducing the eponymous Count Dracula, but for introducing many of the common tropes we see in modern horror fiction. Count Dracula isn’t the first vampire to have graced the pages of literature—that honor is thought to belong to Lord Ruthven in The Vampyr, by John William Polidori—but Dracula is the vampire on which modern vampires are based. Dracula wasn’t as famous in its day as it is today; readers of the time seemed to enjoy it as nothing more than a good story, and Stoker died nearly penniless. But its long-lasting influence is undeniable, and for all its age Dracula remains a gripping, fast-paced, and enjoyable read.	['standardebooks', 'folkscanomy', 'fav-aaron_c934', 'fav-adamw653', 'fav-alice_m148', 'fav-anastasia938', 'fav-arcadis4', 'fav-arcemise', 'fav-augusxd', 'fav-bethany_h225', 'fav-bobovich79', 'fav-brainrotchan', 'fav-bubblegum_pink', 'fav-cesca87', 'fav-chefbrad', 'fav-clay_moto', 'fav-coen_gearhart', 'fav-danidy', 'fav-dbordeauxrn', 'fav-defne_nil', 'fav-digitalnative706', 'fav-dr_drawdy', 'fav-haight1968', 'fav-hannah146', 'fav-hello_hello_there', 'fav-hellochar', 'fav-izzy_ann142', 'fav-jacketslut', 'fav-jadesan', 'fav-jake_law507', 'fav-jeshua_williams', 'fav-jeulzy', 'fav-jim321690', 'fav-jkl663', 'fav-john_gutenberg', 'fav-jorjaparadoski', 'fav-jz812', 'fav-kai_chapman', 'fav-kayzee1', 'fav-kinonn', 'fav-larry_lobster758', 'fav-leonora_bushati', 'fav-library_lisha', 'fav-lifurrr', 'fav-linabeth', 'fav-maidy_baby', 'fav-marisa586', 'fav-mars760', 'fav-martilenia_dellino', 'fav-mastermind93', 'fav-misumac', 'fav-mya_estes', 'fav-mylow694', 'fav-nat_masters', 'fav-nihao_mar', 'fav-ninixam', 'fav-niteghost', 'fav-nymetfan62_gmail_com', 'fav-onyxelf8', 'fav-palepi', 'fav-profdet529', 'fav-rdrplurks', 'fav-remia178', 'fav-reynolds332004', 'fav-rls89zx', 'fav-s0ul_rebel', 'fav-scottishlass1960', 'fav-shan_m971', 'fav-shannon_bhargava', 'fav-star_phantasmagoriaa', 'fav-stardusteater27', 'fav-steffi_marburger_geb_dieckmann', 'fav-suikurix', 'fav-thalensvk', 'fav-the_rantallion', 'fav-twofingers', 'fav-valentina003_', 'fav-zion_lithos']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula00stok_6	Dracula	Bram Stoker	1988-01-01T00:00:00Z	1988.0	texts	eng	Bedrick/Blackie	['Dracula, Count (Fictitious character) -- Fiction', 'Vampires -- Fiction', 'Transylvania (Romania) -- Fiction', 'Whitby (England) -- Fiction']		['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-anstep', 'fav-foxcollector', 'fav-g_nesis_barrera', 'fav-kavukiddo', 'fav-michaelellislines', 'fav-nadine_henson', 'fav-rthmpsn02', 'fav-vickieb20', 'fav-zeino', 'stmaryscountylibrary']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_KV-188-338	Dracula	Bram Stoker	1993-01-01T00:00:00Z	1993.0	texts		BCA			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula-bram-stoker-1897	Drácula - Bram Stoker (1897)	Bram Stoker	2023-12-12T00:00:00Z	2023.0	texts	por		['Terror', 'vampiro', 'livro', 'book']	Autor:  Bram Stoker  País:  Reino Unido  Linguagem:  Inglês  Gênero:  Terror, Gótico  Editor:  Archibald Constable and Company (Reino Unido)  Data de publicação:  26 de maio de 1897  Páginas:  418	['booksbylanguage_portuguese', 'booksbylanguage', 'fav-ana_veiga', 'fav-andr_felipe741', 'fav-art_e_fashion', 'fav-beatriz_santos266', 'fav-brasil_leitor', 'fav-carlos_sousa120', 'fav-daniil_nikel', 'fav-eric_lima801', 'fav-hiiamlouie', 'fav-jennifer_tammelin', 'fav-kunashii', 'fav-lilyfs', 'fav-lucas_moura_quaresma', 'fav-maria_eduarda_dos_santos606', 'fav-michael_douglas_perri', 'fav-ninha74', 'fav-rosemberg_ferreira', 'fav-silvio_justo', 'fav-the_bode', 'fav-vivian_costa_dos_santos']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula_202604	Dracula	Bram Stoker			texts	eng		['vampire', 'classic']	dracula	['opensource', 'fav-ana_lves']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_Y0-BUX-048	Dracula	Bram Stoker	1965-01-01T00:00:00Z	1965.0	texts	eng	new american Library			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bram-stoker-dracula-1897-eng-www.-etoile.-app	Bram Stoker - Dracula (1897) (ENG)	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts	english-handwritten		book	"""Dracula"" is an iconic gothic novel that tells the story of the confrontation between Count Dracula, an ancient and powerful vampire, and a group of individuals determined to stop his reign of terror. Set in the late 19th century, the plot unfolds through a series of journal entries, letters, and telegrams written by the main characters. The novel begins with Jonathan Harker, a young English solicitor, traveling to Transylvania to finalize a real estate transaction with Count Dracula. Harker quickly discovers that Dracula is a supernatural being who feeds on the blood of the living. He manages to escape from the castle after a series of terrifying events, but Dracula has already set his sights on traveling to England. In England, Dracula begins to prey upon Lucy Westenra, a friend of Harker's fiancée, Mina Murray. Despite the efforts of her friends and Dr. Van Helsing, an expert in supernatural phenomena, Lucy succumbs to the mysterious illness caused by Dracula's bites. After Lucy is transformed into a vampire and subsequently destroyed by Van Helsing and his allies, the group realizes the extent of the threat posed by Dracula. Mina, Harker's fiancée, becomes Dracula's next target. The men, led by Van Helsing, organize to track and destroy Dracula. They discover that he has transported boxes of sacred earth, necessary for his survival, to various locations. After a series of confrontations and pursuits, the group finally manages to track him down to his castle in Transylvania. In the novel's climax, Dracula is killed by Jonathan Harker and Quincy Morris, another member of the group, while Mina is freed from his malevolent influence. The victory over Dracula restores order and safety, albeit not without sacrifices. ""Dracula"" explores themes such as immortality, sexuality, and the struggle between good and evil, while establishing many conventions of the vampire genre in literature and popular culture. The novel remains a landmark work of gothic fiction and a major influence in the horror genre."	['opensource']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_T5-CUR-234	Dracula	Bram Stoker	1988-01-01T00:00:00Z	1988.0	texts	eng	Aerie Books LTD.			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_S0-DZG-729	dracula	bram stoker	1988-01-01T00:00:00Z	1988.0	texts	eng	books ltd			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_C0-CEL-227	dracula	bram stoker	1970-01-01T00:00:00Z	1970.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-bjt2000', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	isbn_9781493594719	Dracula	Bram Stoker	2013-10-26T00:00:00Z	2013.0	texts	eng	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	isbn_9781612933153	Dracula	Bram Stoker	2016-01-01T00:00:00Z	2016.0	texts	English	Textbook Classics			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bram-stoker-novel-dracula-1897	Dracula 1897	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts			Dracula	Bram Stoker's novel, Dracula (1897)	['opensource']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_S0-CBZ-051	Dracula	Bram Stoker	1988-01-01T00:00:00Z	1988.0	texts	eng	Tom Doherty Associates, Inc.			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_C0-BOY-883	Dracula	Bram Stoker	1973-01-01T00:00:00Z	1973.0	texts		Interlyth, Ltd			['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	powers-of-darkness-the-lost-version-of-dracula-9781468313376_compress_202607	Powers of Darkness: The Lost Version of Dracula	Valdimar Ásmundsson, Bram Stoker	1900-01-01T00:00:00Z	1900.0	texts	eng		Gothic horror literature	Powers of Darkness is the newly rediscovered, highly sensual alternate version of Bram Stoker's Dracula. Originally published in 1901 in Iceland as Makt Myrkranna, the book is longer and more erotic than the original. It follows Thomas Harker to a sinister Transylvanian castle where he navigates occult rituals and seductive female vampires.	['opensource', 'fav-jerry_cornelius']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	drakula-brem-stoker_202311	Drakula - Dracula - roman	Bram Stoker	1984-01-01T00:00:00Z	1984.0	texts	scc		['roman', 'plava ptica', 'horor', 'vampir', 'brem stoker']	Poznati horor roman. U izdanju Plava Ptica	['booksbylanguage_serbian', 'booksbylanguage', 'fav-dragan_batanchev']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_S0-EGW-564	Dracula	Bram Stoker	1988-01-01T00:00:00Z	1988.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bub_gb_k39vHp-5VeMC	Dracula A Mystery Story	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts	English	W. R. Caldwell	bub_upload		['americana', 'fav-11librarian', 'fav-anstep', 'fav-atomikdog', 'fav-barabarawhite', 'fav-faraz_waheed', 'fav-g_nesis_barrera', 'fav-gevans708', 'fav-jordan_christopher_lewans', 'fav-kachr', 'fav-missnoblestar', 'fav-petamy', 'fav-roberiodez']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bram-stoker-dracula-bram-stoker.epub	Bram Stoker - Dracula Bram Stoker.epub	Bram Stoker	1860-01-01T00:00:00Z	1860.0	texts	eng		['Bram Stoker', 'Dracula Bram Stoker', 'epub']	Bram Stoker - Dracula Bram Stoker.epub	['opensource', 'community']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula_202009	Dracula	BRAM STOKER	1897-01-01T00:00:00Z	1897.0	texts	eng		['Novelas', 'Misterio', 'Drácula', 'Literatura Estadounidense']	BIBLIOTECA MODERNA • NUEVA YORK   1897 La forma en que estos documentos se han colocado en secuencia será manifestado en la lectura de los mismos. Todos los asuntos innecesarios han sido eliminados, de modo que una historia casi en La discrepancia con las posibilidades de creencias posteriores puede adelante como simple hecho. No hay ninguna declaración de cosas pasadas en las que la memoria puede errar, para todos los registros elegidos son exactamente contemporáneos, dados desde los puntos de vista y dentro del alcance del conocimiento de quienes los hizo. 440 páginas Idioma: inglés	['opensource', 'community', 'fav-g_nesis_barrera', 'fav-ireason_hate_graphic_design', 'fav-jeffersonbailey', 'fav-jm15xy', 'fav-kokigay108', 'fav-repolidoblaz']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	isbn_9781974590070	Dracula	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts	English	The Modern Library			['internetarchivebooks', 'fav-g_nesis_barrera', 'fav-kokigay108', 'fav-meisha447']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula0000bram_m2h8	dracula	bram stoker	1897-01-01T00:00:00Z	1897.0	texts	eng				['internetarchivebooks', 'fav-americanbeauty11', 'fav-g_nesis_barrera', 'fav-glenn_ventura', 'fav-jahanzeb_shah', 'fav-kitty_greenaway', 'fav-kokigay108']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula22-digest	Dracula	Bram Stoker	2022-01-01T00:00:00Z	2022.0	texts	eng		['British novel', 'fiction', 'Bram Stoker', 'vampires', 'Dracula', 'classism']	The classic 1897 vampire novel newly typeset for a clean, contemporary reading experience.	['opensource', 'community', 'fav-jameslucas']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_C0-BOY-885	Dracula	Bram Stoker	1973-01-01T00:00:00Z	1973.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula00bram_0	Dracula	Bram Stoker	2009-01-01T00:00:00Z	2009.0	texts	eng	Dutton	Vampires -- Fiction		['internetarchivebooks', 'delawarecountydistrictlibrary', 'americana', 'printdisabled', 'fav-evil_carrot_killers_and_eaters', 'fav-jmb3773', 'fav-vlsimpson', 'dartmouthlibrary-ol', 'denverpubliclibrary-ol', 'library_of_atlantis', 'randolph-macon-college-ol', 'rochester-ol', 'spokanepubliclibrary-ol', 'stmaryscountylibrary']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula-bram-stoker_202507	Dracula | Bram Stoker	Bram Stoker			texts			Dracula | Bram Stoker	Dracula | Bram Stoker	['opensource']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula0000bram_u0d5	Dracula	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts	eng				['internetarchivebooks', 'fav-d1rtydan', 'fav-jahanzeb_shah', 'fav-miles595', 'fav-purpleooze', 'fav-rereno', 'fav-whistlingbags_aol_com']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_KU-140-702	Dracula	Bram Stoker	1965-01-01T00:00:00Z	1965.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula00stok_4	Dracula	Bram Stoker	1993-01-01T00:00:00Z	1993.0	texts	eng	G.K. Hall	['Large type books', 'Dracula, Count (Fictitious character) -- Fiction', 'Vampires -- Fiction', 'Transylvania (Romania) -- Fiction', 'Whitby (England) -- Fiction']		['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-g_nesis_barrera', 'stmaryscountylibrary']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	08-stoker-dracula-1897	Stoker Dracula 1897	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts	eng		['horror', 'stoker', 'dracula', 'letteratura']	Stoker Dracula 1897	['opensource', 'fav-aru13', 'fav-bazardo', 'fav-daniil_nikel', 'fav-g_nesis_barrera', 'fav-just4comments', 'fav-kokigay108', 'fav-marccic', 'fav-yoshiyamadeep']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula0000bram_a0w3	Dracula	Bram Stoker	1897-01-01T00:00:00Z	1897.0	texts	eng				['internetarchivebooks', 'fav-elizabethlocke', 'fav-g_nesis_barrera', 'fav-kokigay108']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	draculacranejohn0000bram	Dracula (Crane Johnson).	['Bram Stoker', 'Crane Johnson']	1998-01-01T00:00:00Z	1998.0	texts	eng	['Dramatists Play Service', 'Dramatists Play Service, Inc.']			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-balfour123']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	isbn_9781530168194	Dracula (1897) original text by Bram Stoker	Bram Stoker	2016-02-22T00:00:00Z	2016.0	texts	eng	CreateSpace Independent Publishing Platform			['internetarchivebooks', 'printdisabled', 'fav-daniil_nikel', 'fav-g_nesis_barrera', 'fav-leva_ionut', 'fav-twilightbean']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula00stok_0	Dracula	Bram Stoker	1993-01-01T00:00:00Z	1993.0	texts	eng	Penguin Books	['Dracula, Count (Fictitious character) -- Fiction', 'Vampires -- Fiction', 'Transylvania (Romania) -- Fiction', 'Whitby (England) -- Fiction']		['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-amazinglostmc', 'fav-ana_veiga', 'fav-eita_the_mighty', 'fav-elarsi', 'fav-elijah_majeski', 'fav-g_nesis_barrera', 'fav-happyappy33', 'fav-hicestjohnny', 'fav-joshua_mcveigh', 'fav-just4comments', 'fav-kitty_greenaway', 'fav-marta_nietzsche', 'fav-mikecmayer_gmail_com', 'fav-seouljiji', 'fav-tom_ch', 'fav-vlsimpson', 'fav-wmayle040', 'fav-zura_bartishvili', 'openlibrary-d-ol', 'stmaryscountylibrary']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	isbn_9781631065385	Dracula	Bram Stoker	2014-01-01T00:00:00Z	2014.0	texts	English	Race Point Publishing			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-g_nesis_barrera', 'fav-lina_rubesa']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	isbn_055321148	Dracula	Bram Stoker	1981-01-01T00:00:00Z	1981.0	texts	English	Bantam Classics			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-alfabetta', 'fav-g_nesis_barrera', 'fav-suchitra_biswas', 'fav-supermega12']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	isbn_0486454010	Dracula	Bram Stoker	2000-01-01T00:00:00Z	2000.0	texts	English	Dover Publications, Inc.			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-andrey_marchenko', 'fav-bjt2000', 'fav-cb2020rdff', 'fav-g_nesis_barrera', 'fav-jaareza', 'fav-vefa_tan_r_dilek']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula00stok_2	Dracula	Bram Stoker	1997-01-01T00:00:00Z	1997.0	texts	eng	TOR	['Dracula, Count (Fictitious character) -- Fiction', 'Vampires -- Fiction', 'Transylvania (Romania) -- Fiction', 'Whitby (England) -- Fiction']		['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-citadel_4318', 'fav-essie_yesterday', 'fav-g_nesis_barrera', 'fav-kipotha', 'fav-misslucas', 'fav-saxonvoter', 'fav-stephen_wendell', 'stmaryscountylibrary']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	bwb_P6-BJS-051	Dracula	Bram Stoker	1965-01-01T00:00:00Z	1965.0	texts	eng				['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-g_nesis_barrera', 'fav-kateehill67', 'fav-miranii', 'fav-starrito']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	isbn_157335368	Dracula	Bram Stoker	1993-01-01T00:00:00Z	1993.0	texts	English	Wordsworth Classics			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-alicethedolly', 'fav-g_nesis_barrera', 'fav-zura_bartishvili']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	classicsofhorror0000bram	Classics of Horror: Dracula/Frankenstein/2 Books in 1	['Bram Stoker', 'Mary Wollstonecraft Shelley']	1991-08-01T00:00:00Z	1991.0	texts	eng	Longmeadow Press			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-g_nesis_barrera', 'fav-tykenza_juuzoo']		
/works/OL85892W	Dracula	Bram Stoker	Bram Stoker	dracula0000idum	Dracula	['I. Dummitdown', 'Bram Stoker']	2008-01-01T00:00:00Z	2008.0	texts	eng	Waldman Publishing Corp.			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-ace_macintyre', 'fav-delma_cosme', 'fav-hanna73', 'fav-kristoffer_hougaard', 'fav-n494', 'fav-night_owl556', 'fav-phonoghosts', 'fav-welcome_to_the_desert']		
/works/OL19870W	The Jungle Book	Rudyard Kipling	Rudyard Kipling	wizardofozjungle0000lfra	The Wizard of Oz, The Jungle Book	L. Frank Baum and Rudyard Kipling	1944-01-01T00:00:00Z	1944.0	texts	eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL19870W	The Jungle Book	Rudyard Kipling	Rudyard Kipling	bwb_S0-EDU-352	The Jungle Book, The Wizard of OZ	L. Frank Baum & Rudyard Kipling	1963-01-01T00:00:00Z	1963.0	texts	eng	Grosset & Dunlap Publishers			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL19870W	The Jungle Book	Rudyard Kipling	Rudyard Kipling	bwb_KV-321-291	The Jungle Book	Rudyard Kipling	1993-01-01T00:00:00Z	1993.0	texts	Eng				['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL19870W	The Jungle Book	Rudyard Kipling	Rudyard Kipling	tales-from-the-jungle-book	Tales From The Jungle Book (Ladybird Classics)	Rudyard Kipling	1994-01-01T00:00:00Z	1994.0	texts	English	Ladybird	Ladybird Classics	Tales From The Jungle Book (Ladybird Classics) Retold by : Alison Ainsworth Published May 1st 1994 by Penguin U S A Teen & Young Adult Books	['booksbylanguage_english', 'booksbylanguage', 'fav-276061f6', 'fav-haight1968', 'fav-sreelekshmirs']		
/works/OL19870W	The Jungle Book	Rudyard Kipling	Rudyard Kipling	bwb_KU-595-377	The Jungle Book	Rudyard Kipling	1935-01-01T00:00:00Z	1935.0	texts	eng	Macmillan and Co., Limited			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-antonius_tertius', 'fav-awesomeness_lover', 'fav-g_nesis_barrera']		
/works/OL19870W	The Jungle Book	Rudyard Kipling	Rudyard Kipling	bwb_KR-958-551	the jungle book	rudyard kipling	1960-01-01T00:00:00Z	1960.0	texts	eng	macmillan & co ltd			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-g_nesis_barrera']		
/works/OL19870W	The Jungle Book	Rudyard Kipling	Rudyard Kipling	bwb_S0-EDR-480	The Jungle Book	Rudyard Kipling	1894-01-01T00:00:00Z	1894.0	texts	eng	Grosset & Dunlap			['internetarchivebooks', 'fav-g_nesis_barrera', 'fav-jahanzeb_shah']		
/works/OL19870W	The Jungle Book	Rudyard Kipling	Rudyard Kipling	bwb_W9-CKK-075	The Jungle Book	Rudyard Kipling	1999-01-01T00:00:00Z	1999.0	texts	eng	Mustard			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
/works/OL19870W	The Jungle Book	Rudyard Kipling	Rudyard Kipling	bwb_KU-775-910	the jungle book	rudyard kipling	1939-01-01T00:00:00Z	1939.0	texts	eng	macmillan and co., limited st. martin's street, london			['internetarchivebooks', 'printdisabled', 'inlibrary', 'fav-g_nesis_barrera']		
