openlibrary_work_key	selection_title	selection_author	retrieval_query	ia_num_found	ia_identifier	ia_title	ia_creator	ia_date	ia_year	ia_publisher	ia_subject	ia_description	ia_collection
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000hope_d6j6	The prisoner of Zenda	Hope, Anthony, 1863-1933	2007-01-01T00:00:00Z	2007.0	New York, N.Y. : Penguin Books	['British -- Travel -- Foreign countries -- Fiction', 'Adventure stories', 'Impostors and imposture -- Fiction', 'Impostors and imposture', 'Great Britain -- Fiction']	"['199 pages ; 18 cm', 'With his distinctive red hair and sharp nose, Rudolf Rassendyll, a young Englishman, shares a striking resemblance with the Ruritanian royal family. A burning curiosity draws him to Ruritania to see the coronation of the new King, his distant cousin. But when the King is captured by his treacherous brother on the eve of his coronation, only Rudolf can save him', '""Published as a Penguin Red Classic in 2007""--Title page verso']"	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	MarvelClassicsComics29ThePrisonerOfZenda	Marvel Classics Comics #29 The Prisoner Of Zenda 11 1977					['komiks', 'marvel comics', 'futurama 1964', '1977']	v=MdoKsW6-r-M	['comics_inbox', 'comics', 'folkscanomy', 'fav-a_whale_from_hell', 'fav-apolloshleed', 'fav-chet_ubetcha', 'fav-combattlerv', 'fav-davidszo', 'fav-duraid_73', 'fav-erikbartok', 'fav-francisco_xavier_paredes_diaz', 'fav-gormley', 'fav-jelopy93', 'fav-jfm3470', 'fav-jorge_valero', 'fav-jtellado1988', 'fav-m0niquita', 'fav-marcelolira', 'fav-mark1st', 'fav-maruchan', 'fav-mattheww_', 'fav-mistera2001', 'fav-platformaster43', 'fav-rlunger92', 'fav-sahip_hakki', 'fav-segaboii', 'fav-swbraden', 'fav-takerises', 'fav-taramodernartist', 'fav-thegreenflyingkiwi', 'fav-tigercouch345', 'fav-tracy_rowell_iii']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	bwb_C0-ARO-970	The Prisoner Of Zenda	Anthony Hope	1968-01-01T00:00:00Z	1968.0	Magnum Wasy Eye Books			['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	bwb_KV-420-504	The prisoner of zenda	Anthony Hope	1924-11-01T00:00:00Z	1924.0				['internetarchivebooks']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab0000hope_q0q0	The prisoner of Zenda; being the history of three months in the life of an English gentleman	Hope, Anthony, 1863-1933	1898-01-01T00:00:00Z	1898.0	New York, H. Holt and Company	Adventure stories	['vii, 307 pages including frontispiece 19 cm', 'Rudolf Rossencyll falls in love with Princess Flavia on his perilous mission to release the king of Zenda from his captors']	['marygrovecollege', 'internetarchivebooks', 'americana', 'fav-aru13']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab00hope_0	The prisoner of Zenda : being the history of three months in the life of an English gentleman	Hope, Anthony, 1863-1933	1962-01-01T00:00:00Z	1962.0	New York, Collier Books		Sequel: Rupert of Hentzau	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-lordelton933', 'fav-urijenny']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendah0000anth	The Prisoner of Zenda (Heritage Press Edition)	Anthony Hope	1966-01-01T00:00:00Z	1966.0	Heritage Press			['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	bwb_KV-423-572	the prisoner of zenda	anthony hope	1926-01-01T00:00:00Z	1926.0	george g. harrap & co. ltd.			['internetarchivebooks', 'fav-tman10']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	bwb_C0-BPL-582	the prisoner of zenda	anthony hope	1960-01-01T00:00:00Z	1960.0				['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	onwaytofreedomaw0000geor	The prisoner of Zenda : being the history of three months in the life of an English gentleman	Hope, Anthony, 1863-1933	1990-01-01T00:00:00Z	1990.0	[London] : Fabbri ;		['190 p. ; 22 cm', 'First published by Arrowsmith']	['printdisabled', 'internetarchivebooks', 'fav-agent-lisa']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	rupertofhentzau0000unse	Rupert of Hentzau : being a sequel to a story by the same writer, entitled The prisoner of Zenda	Hope, Anthony, pseud. van Anthony Hope Hawkins	1946-01-01T00:00:00Z	1946.0	Bristol		.. p. ; 8°	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab1898hope	The prisoner of Zenda : being the history of three months in the life of an English gentleman	Hope, Anthony, 1863-1933	1898-01-01T00:00:00Z	1898.0	New York : H. Holt		1	['brigham_young_university', 'americana']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000anth_n9a8_b0p9	The Prisoner Of Zenda	Anthony Hope	1937-01-01T00:00:00Z	1937.0				['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab00hope_2	The prisoner of Zenda; being the history of three months in the life of an English gentlemen	Hope, Anthony, 1863-1933	1929-01-01T00:00:00Z	1929.0	London, Harrap	English	43	['ualberta_historical_school', 'ualbertawiedrick', 'toronto', 'university_of_alberta_libraries', 'fav-aru13', 'fav-oshins11', 'fav-peasinapod', 'fav-rach_el_']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab0000hope_o7o8	The prisoner of Zenda : being the history of three months in the life of an English gentleman	Hope, Anthony	1962-01-01T00:00:00Z	1962.0	London : Dent		182 p. :	['trent_university', 'internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-joy5433']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab00hope	The prisoner of Zenda; being the history of three months in the life of an English gentleman	Hope, Anthony, 1863-1933	1894-01-01T00:00:00Z	1894.0	New York, H. Holt and Company		iv, 266 p. 16 x 9 cm	['bpljordanresearch', 'bostonpubliclibrary', 'americana', 'fav-abhik111', 'fav-bahaafayek', 'fav-celevstial', 'fav-f_f391', 'fav-fcrozier', 'fav-gaylalynn', 'fav-isagroovyday', 'fav-jahanzeb_shah', 'fav-javiesdane', 'fav-ma_ella_macabenta', 'fav-silahdar', 'fav-silverthorn107', 'fav-sir_lazarus_of_faerghus', 'fav-tomtok']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendab00hope_1	The prisoner of Zenda: being the history of three months in the life of an English gentleman	Hope, Anthony, 1863-1933	1909-01-01T00:00:00Z	1909.0	New York, H. Holt and compamy		v, 307 p. 20 cm	['library_of_congress', 'americana']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzendaa0000colb	The prisoner of Zenda, Anthony Hope	Colbourn, Stephen	2002-01-01T00:00:00Z	2002.0	Oxford : Macmillan	['English language -- Readers (Adult)', 'English language -- Study and teaching -- Foreign speakers', 'Anglais (Langue) -- Étude et enseignement -- Allophones', 'English language']	['63 pages : 20 cm', 'Originally published: 1998']	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-abubakr_ramadhan', 'fav-user73470', 'fav-wtsang', 'fav-yangcock']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000hope	The prisoner of Zenda	Hope, Anthony, 1863-1933	1994-01-01T00:00:00Z	1994.0	London : Everyman	['Upper class -- Europe -- Fiction', 'Attempted murder -- Europe -- Fiction', 'Treason -- Europe -- Fiction', 'Attempted murder', 'Treason', 'Upper class', 'Europe']	xxxvii, 152 pages ; 20 cm	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-babablacksheep', 'fav-eigaguy', 'fav-hemrique', 'fav-houseofbeck', 'fav-lerubeniste']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000wear	The prisoner of Zenda	Wear, George F., author	1999-01-01T00:00:00Z	1999.0	Harlow : Pearson Education	['Treason -- Europe -- Fiction', 'Impersonation -- Fiction', 'Readers (Secondary)', 'Readers for new literates', 'Reading comprehension', 'High interest-low vocabulary books', 'English language -- Textbooks for foreign speakers', 'Treason', 'Impersonation', 'English language', 'Europe']	['vii, 82 pages ; 20 cm', 'Rudolf Rassendyll is a daring young man, always looking for adventure. He visits Ruritania to see the crowning of the new king. The two men are surprised to find that they look exactly the same! But soon Rudolf is involved in a dangerous game of pretence; he plays the part of the king while the real king is held prisoner in the Castle of Zenda. From p. 4 of cover', 'Originally published: 1996', 'The Rassendylls -- A merry evening with a new relation -- The king keeps his apppointment -- The secret of the cellar -- A fair cousin and a dark brother -- A new use for a tea table -- A question of honour -- Setting a trap -- The path to heaven -- A dangerous plan -- Rupert and Michael -- Face to face in the forest -- If love were all!']	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-cinlettre', 'fav-david_b553', 'fav-ilem', 'fav-user73470']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000hope_k9c8	The prisoner of Zenda	Hope, Anthony, 1863-1933	2003-01-01T00:00:00Z	2003.0	Long Preston, North Yorkshire, Engl. : Dales Large Print Books	['Treason -- Europe -- Fiction', 'Impersonation -- Fiction', 'Large type books', 'Impersonation', 'Treason', 'Europe']	['251 pages (large print) ; 22 cm', 'Whether I had slept a minute or a year I knew not. I awoke with a start and a shiver; my face, hair and clothes dripped water, and opposite me stood old Sapt, a sneering smile on his face and an empty bucket in his hand. On the table by him sat Fritz von Tarlenheim, pale as a ghost and black as a crow under the eyes']	['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	isbn_9781854712172	the prisoner of zenda	anthony hope	1994-01-01T00:00:00Z	1994.0	Bloomsbury Books			['internetarchivebooks', 'inlibrary', 'printdisabled']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000hope_o7p4	The Prisoner of Zenda	Hope, Anthony	1958-01-01T00:00:00Z	1958.0	London, J. M. Dent and Sons LTD			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-celevstial', 'fav-lapostol']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000hope_m0r9	The prisoner of Zenda	Hope, Anthony, 1863-1933	1986-01-01T00:00:00Z	1986.0	Mahwah, NJ : Watermill Press	['English fiction', 'Roman anglais']	['193 pages ; 18 cm', 'Bored with his easy life, a handsome young Englishman leaves for a European holiday. But what begins as a pleasant vacation soon turns into the adventure of a lifetime']	['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000mowa	The prisoner of Zenda	Mowat, Diane	2000-01-01T00:00:00Z	2000.0	Oxford : Oxford University Press	Readers	72 pages : 20 cm	['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-nutzboi']
/works/OL245401W	The Prisoner of Zenda	Anthony Hope	"title:""The Prisoner of Zenda"" AND mediatype:texts"	83	prisonerofzenda0000anth_g0a2	The prisoner of Zenda : being the history of three months in the life of an English gentleman	Hope, Anthony, 1863-1933	1968-01-01T00:00:00Z	1968.0	London : J.M. Dent ; New York : E.P. Dutton		190 pages ; 19 cm	['internetarchivebooks', 'printdisabled', 'fav-anqi_xu232']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	robertelsmere01wardgoog	Robert Elsmere	Ward, Humphry (Mary Augusta Arnold), Mrs, 1851-1920	1888-01-01T00:00:00Z	1888.0	London		['Book digitized by Google and uploaded to the Internet Archive by user tpb.', '3 dl. ; 8°']	['americana']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	bwb_Y0-BXP-724	Robert Elsmere	Humphy Ward	1967-01-01T00:00:00Z	1967.0				['internetarchivebooks', 'printdisabled', 'inlibrary']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	bwb_KU-140-616	Robert Elsmere	Mrs. Humphry Ward	1888-01-01T00:00:00Z	1888.0				['internetarchivebooks']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	robertelsmere00ward_1	Robert Elsmere	Ward, Humphry, Mrs., 1851-1920	1888-01-01T00:00:00Z	1888.0	New York : Hurst		657 p. ; 19 cm	['library_of_congress', 'americana']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	robertelsmere00wardiala	Robert Elsmere	Ward, Humphry, Mrs., 1851-1920	1888-01-01T00:00:00Z	1888.0	London : Macmillan and Co.		604 p	['cdl', 'americana', 'fav-bennac1089', 'fav-jeremy_m_davies']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	bwb_KU-140-658	ROBERT ELSMERE	Mrs. Humphry Ward	1889-01-01T00:00:00Z	1889.0				['internetarchivebooks', 'fav-wfrei']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	W.E.GladstonerobertElsmereAndTheBattleOfBelief1888	"W. E. Gladstone, ""Robert Elsmere"" and the Battle of Belief (1888)"	MVT				['Gladstone', 'Robert Elsmere', 'Battle of Belief']	"Gladstone, W. E. ""Robert Elsmere"" and the Battle of Belief. - Reprinted from ""The Nineteenth Century,"" May, 1888. - New York: Anson D. F. Randolph & Company, 1888: 52. Digitized by the Center for Adventist Research, James White Library, Andrews University."	['folkscanomy_religion', 'folkscanomy']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	mrshumphreywards00wise	Mrs. Humphrey Ward's Robert Elsmere and its effect upon the press	Wiseman, Esther Grace	1915-01-01T00:00:00Z	1915.0		['Ward, Humphry, Mrs., 1851-1920', 'Theses']	['Thesis (M.A.)--University of Illinois, 1915', 'Typescript', 'Includes bibliographical references']	['university_of_illinois_urbana-champaign', 'americana']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	robertelsmere03wardgoog	Robert Elsmere	['Ward, Humphry, Mrs., 1851-1920', 'Rogers, Bruce, 1870-1957, former owner. DLC', 'Pforzheimer Bruce Rogers Collection (Library of Congress) DLC']	1888-01-01T00:00:00Z	1888.0	London ; New York : Macmillan		Book digitized by Google from the library of University of Michigan and uploaded to the Internet Archive by user tpb.	['americana', 'fav-meburste']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	robertelsmere0000ward_e0i5	Robert Elsmere	Ward, Humphry, Mrs., 1851-1920	1952-01-01T00:00:00Z	1952.0	London, T. Nelson		576 pages 16 cm	['marygrovecollege', 'internetarchivebooks', 'americana', 'inlibrary', 'printdisabled']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	IA41549203_0006	Mrs. Humphry Ward and the Trend of Ethical Development since 'Robert Elsmere'	Walters, J. Stuart	1912-01-01T00:00:00Z	1912.0	Kegan Paul, Trench, Trübner & Co. Ltd.			['theses-and-dissertations', 'leiden-university']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	robertelsmereabi0000hump	Robert Elsmere, (A Bison book)	Humphry Ward	1967-01-01T00:00:00Z	1967.0	University of Nebraska Press			['internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-misaka1107']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	worldofcantcompa00unse	"The world of cant. A companion book to ""Robert Elsmere"" .."		1888-01-01T00:00:00Z	1888.0	New York, J. S. Ogilvie		348 p. 20 cm	['library_of_congress', 'americana']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	robertelsmere0000ward	Robert Elsmere	Ward, Humphry, Mrs., 1851-1920	1967-01-01T00:00:00Z	1967.0	Lincoln : University of Nebraska Press		['xli, 636 p. ; 21 cm. --', 'Text of the 1888 New York ed']	['trent_university', 'internetarchivebooks', 'inlibrary', 'printdisabled', 'fav-haitao_ren']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	in.ernet.dli.2015.34178	Robert Elsmere	Ward, Humphry	1888-01-01T00:00:00Z	1888.0		C-DAK	Book Source: Digital Library of India Item 2015.34178 dc.contributor.author: Ward, Humphry dc.date.accessioned: 2015-06-25T17:45:21Z dc.date.available: 2015-06-25T17:45:21Z dc.date.digitalpublicationdate: 2006-03-04 dc.date.citation: 1888 dc.identifier: V. B. Librarian dc.identifier.barcode: 4990010207025 dc.identifier.origpath: /data3/upload/0061/177 dc.identifier.copyno: 1 dc.identifier.uri: http://www.new.dli.ernet.in/handle/2015/34178 dc.description.scanningcentre: C-DAK, Kolkata dc.description.main: 1 dc.description.tagged: 0 dc.description.totalpages: 616 dc.format.mimetype: application/pdf dc.language.iso: English dc.publisher.digitalrepublisher: Digital Library Of India dc.publisher: Smith, Elder, And Co., London dc.rights: In Public Domain dc.source.library: Central Library, Visva-bharati dc.subject.classification: Language. Linguistics. Literature dc.subject.classification: Literature dc.subject.classification: Prose Narrative dc.subject.keywords: Belles Letters dc.title: Robert Elsmere	['digitallibraryindia', 'JaiGyan']
/works/OL41540816W	Robert Elsmere	Mrs. Humphry Ward	"title:""Robert Elsmere"" AND mediatype:texts"	34	robertelsmere24898gut	Robert Elsmere	Humphry, Mrs. Ward			Project Gutenberg	['Religious fiction', 'PR']	Book from Project Gutenberg: Robert Elsmere	['gutenberg']
