work_id	htid_count	oclc_variants	title_htrc	date_htrc	prob80_max	englishpct_max	htids	title	first_publish_year	author_names	edition_count	decade
OL54114W	3	1	Extract from Captain Stormfield's visit to heaven	1909	0.87	1.0	dul1.ark+=13960=t3jw91p86|uc1.b4102282|uc2.ark+=13960=t9x05xw9q	Extract from Captain Stormfield's visit to heaven	1909	Mark Twain	25	1900
OL54125W	5	3	The man that corrupted Hadleyburg and other stories and essays	1900	0.89	1.0	mdp.49015000509753|uc1.b4101396|uc2.ark+=13960=t01z43199|mdp.39015008307616|mdp.39015031222675	The Man that Corrupted Hadleyburg and Other Stories and Essays [14 works]	1896	Mark Twain	19	1890
OL54131W	2	1	The stolen white elephant, etc	1882	0.88	1.0	mdp.39015062680916|nyp.33433081603049	The Stolen White Elephant, etc	1882	Mark Twain	18	1880
OL54139W	2	1	Eve's diary;	1906	0.84	0.999	mdp.39015005733525|mdp.39015066052179	Eve's Diary	1904	Mark Twain	26	1900
OL54140W	3	2	A horse's tale	1907	0.86	0.999	njp.32101068150190|mdp.39015031222576|nyp.33433074842422	A Horse's Tale	1906	Mark Twain	29	1900
OL54151W	1	1	Extracts from Adam's diary	1904	0.76	0.994	mdp.39015047749372	Extracts From Adam's Diary	1893	Mark Twain	26	1890
OL54155W	4	2	Personal recollections of Joan of Arc	1899	0.85	1.0	wu.89003889334|wu.89003889342|uc1.31158006422702|uc2.ark+=13960=t6n01119x	Personal Recollections of Joan of Arc	1895	Mark Twain	82	1890
OL54718W	4	2	Cleopatra;	1894	0.9	1.0	uc1.b616318|uc2.ark+=13960=t0ht2n63g|uc2.ark+=13960=t16m34w2j|uc2.ark+=13960=t48p5x92b	Cleopatra	1894	Georg Ebers	11	1890
OL54854W	1	1	Penrod	1916	0.88	1.0	mdp.39015063926763	Penrod	1914	Booth Tarkington	90	1910
OL54888W	3	2	His own people	1912	0.88	1.0	mdp.39015063926706|nyp.33433076081813|uc1.b3569288	His Own People	1907	Booth Tarkington	54	1900
OL54894W	3	1	Ramsey Milholland	1919	0.83	1.0	mdp.39015031304507|uc1.b3569299|uc2.ark+=13960=t48p5wg1p	Ramsey Milholland	1919	Booth Tarkington	37	1910
OL54900W	9	5	Monsieur Beaucaire	1902	0.87	1.0	nyp.33433075754899|nyp.33433075754915|uc2.ark+=13960=t2n58dm1h|mdp.39015031304549|pst.000006495558|mdp.39015063926730|uc2.ark+=13960=t2c825j0h|mdp.39015065779426|uc2.ark+=13960=t75t3gr67	Monsieur Beaucaire	1900	Booth Tarkington	58	1900
OL54902W	1	1	The gentleman from Indiana	1902	0.89	1.0	njp.32101067186666	The gentleman from Indiana	1899	Booth Tarkington	85	1890
OL549946W	1	1	Rolf in the woods;	1922	0.8	1.0	nnc1.cu58462490	Rolf in the Woods	1911	Ernest Thompson Seton	20	1910
OL550020W	1	1	The biography of a grizzly and 75 drawings	1900	0.85	0.999	uc2.ark+=13960=t3qv3d94t	The biography of a grizzly	1900	Ernest Thompson Seton	12	1900
OL550024W	5	2	Animal heroes	1905	0.86	1.0	mdp.39076005086421|njp.32101067174415|nyp.33433011005646|nyp.33433011005653|bc.ark+=13960=t73v0ch30	Animal Heroes	1905	Ernest Thompson Seton	26	1900
OL55284W	3	2	The judge	1922	0.9	1.0	uc2.ark+=13960=t9862d842|njp.32101068605797|uc2.ark+=13960=t91836s7n	The judge	1920	Rebecca West	10	1920
OL55492W	1	1	The cook's wedding and other stories	1922	0.88	1.0	njp.32101067866838	The Cook's Wedding and Other Stories	1922	Антон Павлович Чехов	47	1920
OL55512W	4	2	The chorus girl	1920	0.89	1.0	njp.32101071958951|mdp.39015012184472|mdp.39015021922870|nyp.33433067269567	The Chorus Girl and Other Stories [12 stories]	1920	Антон Павлович Чехов	35	1920
OL55516W	3	2	Stories of Russian life	1915	0.89	1.0	nyp.33433067269476|uc2.ark+=13960=t8bg2jx9r|uiuo.ark+=13960=t4jm26n6q	Stories of Russian life [24 stories]	1914	Антон Павлович Чехов	12	1910
OL55523W	1	1	The bishop, and other stories	1919	0.89	1.0	uc2.ark+=13960=t53f4qd62	The Bishop and Other Stories [7 stories]	1916	Антон Павлович Чехов	56	1910
OL5625465W	1	1	Regiment of women	1917	0.89	1.0	inu.30000041676937	Regiment of Women	1917	Clemence Dane	28	1910
OL5645114W	1	1	Mother	1916	0.82	1.0	uva.x002649828	Mother, a story	1911	Kathleen Thompson Norris	28	1910
OL5645131W	1	1	Saturday's child	1914	0.89	1.0	uc2.ark+=13960=t0xp70105	Saturday's Child	1914	Kathleen Thompson Norris	12	1910
OL566998W	3	1	The great stone of Sardis;	1898	0.89	1.0	mdp.39015059423353|nyp.33433076062748|uc2.ark+=13960=t45q4rx69	The Great Stone of Sardis	1898	Frank R. Stockton	23	1890
OL566999W	6	4	The lady or the tiger	1907	0.86	1.0	mdp.39015063956778|uc2.ark+=13960=t23b5wq0s|mdp.39015041848295|mdp.39015063956786|uc1.b4382868|uc2.ark+=13960=t7pn8z62r	The lady, or the tiger?	1884	Frank R. Stockton	15	1880
OL567000W	1	1	The rudder grangers abroad and other stories	1901	0.83	1.0	uc2.ark+=13960=t6pz52654	The Rudder Grangers Abroad and Other Stories	1891	Frank R. Stockton	20	1890
OL567004W	5	4	The adventures of Captain Horn	1895	0.89	1.0	nyp.33433075752737|nyp.33433076022288|mdp.39015063956679|uc2.ark+=13960=t7pn8xx37|uc2.ark+=13960=t70v8b29r	The Adventures of Captain Horn	1895	Frank R. Stockton	29	1890
OL5681558W	2	1	Fighting in France	1916	0.82	1.0	nyp.33433082347653|uc2.ark+=13960=t4zg6j206	Fighting in France	1916	Ross Kay	33	1910
OL5684548W	2	1	Mr. Incoul's misadventure	1887	0.87	1.0	mdp.39015065549779|uc1.b3325735	Mister Incoul's Misadventures	1887	Edgar Saltus	32	1880
OL5684551W	1	1	The truth about Tristrem Varick;	1888	0.88	1.0	mdp.39015035895708	The truth about Tristem Varick	1888	Edgar Saltus	18	1880
OL5714160W	4	3	Ruggles of Red Gap	1915	0.89	1.0	nyp.33433075770101|uc1.b5250377|uc2.ark+=13960=fk8kd1r25j|uva.x000983085	Ruggles of Red Gap	1915	Harry Leon Wilson	23	1910
OL5730383W	1	1	King-of the Khyber rifles	1916	0.82	1.0	uva.x000279479	King of Khyber Rifles	1916	Talbot Mundy	40	1910
OL5730420W	1	1	The eye of Zeitoon	1920	0.88	1.0	uc2.ark+=13960=t9k35vd44	The Eye of Zeitoon	1920	Talbot Mundy	18	1920
OL573162W	4	2	Mothwise	1921	0.77	1.0	uc2.ark+=13960=t17m0gv5v|mdp.39015030027752|njp.32101020947345|uc1.b4965048	Sværmere	1904	Knut Hamsun|William John Alexander Worster	30	1900
OL573170W	3	1	Wanderers	1922	0.83	1.0	mdp.39015005191039|uc2.ark+=13960=t3zs2ns43|uiuo.ark+=13960=t1kh0ht6c	Wanderers (Vandrer spiller med Sordin / Under Høststjærnen)	1922	Knut Hamsun	27	1920
OL573187W	2	1	Shallow soil	1914	0.83	1.0	mdp.39015055223419|uiuo.ark+=13960=t4zg6k76r	Ny Jord	1893	Knut Hamsun	21	1890
OL576097W	3	1	The triumph of death	1896	0.8	1.0	nyp.33433075856603|uc1.b4225584|uiuo.ark+=13960=t3610zw5g	Trionfo della morte	1896	Gabriele D'Annunzio	57	1890
OL576187W	2	1	The flame of life	1900	0.89	1.0	uc1.b4042694|uc2.ark+=13960=t18k7g37k	Fuoco	1900	Gabriele D'Annunzio	16	1900
OL5777669W	8	4	The history of Sir Richard Calmady;	1901	0.9	1.0	mdp.39015055294139|uc1.b3322595|uc2.ark+=13960=t4xg9pq9j|mdp.39015026502941|nyp.33433074858097|uc2.ark+=13960=t3nv9hj1d|uc2.ark+=13960=t7vm4kp44|nyp.33433074857982	Sir Richard Calmady	1901	Lucas Malet	33	1900
OL5777682W	4	2	The far horizon	1907	0.89	1.0	mdp.39015031901690|nyp.33433074850698|uc2.ark+=13960=t1gh9cp2g|njp.32101067937589	The Far Horizon	1906	Lucas Malet	30	1900
OL5916188W	5	3	The cardinal's snuff box	1900	0.89	1.0	mdp.39015063919230|uc1.b249256|uc2.ark+=13960=t6pz52w0p|uc2.ark+=13960=t1jh3dn19|mdp.39015063919222	The Cardinal's Snuff-Box	1900	Henry Harland	26	1900
OL5948112W	2	1	The definite object;	1917	0.83	1.0	nyp.33433075761738|uc2.ark+=13960=t76t0hn6g	The definite object	1917	Jeffery Farnol	17	1910
OL5948115W	4	1	The broad highway	1911	0.89	1.0	mdp.39015011414011|nyp.33433075761134|nyp.33433075761506|uc2.ark+=13960=t9x060k0j	The broad highway	1910	Jeffery Farnol	38	1910
OL5959547W	3	2	Pardners	1909	0.89	1.0	uc1.b3346200|uc2.ark+=13960=t01z42q9v|uc2.ark+=13960=t51g0j86d	Pardners	1905	Rex Ellingwood Beach	34	1900
OL5959552W	3	1	The spoilers	1906	0.84	1.0	mdp.39015030855830|njp.32101067629624|uc1.b4097883	The Spoilers	1905	Rex Ellingwood Beach	49	1900
OL5959578W	4	2	The barrier	1908	0.89	1.0	uc2.ark+=13960=t02z13n44|mdp.39015030855798|nyp.33433074837349|uc2.ark+=13960=t4th8c03j	The Barrier	1908	Rex Ellingwood Beach	19	1900
OL5959580W	2	1	The iron trail;	1913	0.89	1.0	mdp.39015030855814|nyp.33433074837398	The Iron Trail	1913	Rex Ellingwood Beach	40	1910
OL5960311W	3	2	The confessions of Artemas Quibble;	1922	0.78	1.0	nyp.33433076073174|uc2.ark+=13960=t9765df7k|mdp.39015014568821	The confessions of Artemas Quibble	1911	Arthur Cheney Train	20	1910
OL5960421W	2	2	The wonderful adventures of Phra the Phoenician	1890	0.9	1.0	mdp.39015035490344|uva.x030809789	The wonderful adventures of Phra the Phœnician. Retold by Edwin Lester Arnold ..	1880	Edwin Lester Linden Arnold	18	1880
OL6101935W	1	1	The shadow of the east	1921	0.84	1.0	uc2.ark+=13960=t84j0dp72	The Shadow of the East	1921	E. M. Hull	18	1920
OL6213296W	3	2	The covered wagon	1922	0.9	1.0	njp.32101068170511|uc2.ark+=13960=t4vh5dn63|mdp.39015063923851	The Covered Wagon	1922	Emerson Hough	15	1920
OL6213297W	2	1	Heart's Desire	1905	0.89	1.0	mdp.39015063923877|uc2.ark+=13960=t84j0bj7f	Heart's Desire	1905	Emerson Hough	14	1900
OL6213298W	1	1	The Mississippi bubble	1902	0.86	0.999	uc2.ark+=13960=t8tb0zk8z	The Mississippi Bubble	1902	Emerson Hough	16	1900
OL6213299W	1	1	The law of the land	1904	0.87	0.999	uc2.ark+=13960=t82j6bk24	The Law of the Land	1904	Emerson Hough	18	1900
OL626383W	2	1	Sunshine sketches of a little town	1912	0.8	1.0	mdp.39015000638018|uc2.ark+=13960=t3st7hz89	Sunshine sketches of a little town	1900	Stephen Leacock	62	1900
OL626470W	2	1	Moonbeams from the larger lunacy	1915	0.67	1.0	loc.ark+=13960=t62526m3j|uc2.ark+=13960=t04x57c02	Moonbeams from the larger lunacy	1915	Stephen Leacock	23	1910
OL63047W	1	1	Men at war	1912	0.54	1.0	mdp.39015079728443	Men at war	1942	Ernest Hemingway	9	1940
OL6425782W	1	1	Bush studies	1902	0.87	0.999	nyp.33433074937370	Bush Studies	1902	Barbara Baynton	22	1900
OL6438828W	1	1	The agony column	1916	0.82	1.0	uc1.b3728033	The Agony Column	1916	Earl Derr Biggers	31	1910
OL646999W	5	2	Dodo's daughter;	1914	0.84	1.0	uc1.b3811095|mdp.39015011883090|uc1.$b792441|uc2.ark+=13960=t9z032g3n|wu.89094356615	Dodo's daughter, a sequel to Dodo	1900	E. F. Benson	26	1900
OL647093W	1	1	Mrs. Ames	1912	0.9	1.0	mdp.39015000599897	Mrs. Ames	1912	E. F. Benson	22	1910
OL647099W	2	1	Thorley Weir	1913	0.89	1.0	mdp.39015041358733|nyp.33433074927009	Thorley Weir	1913	E. F. Benson	18	1910
OL647118W	2	2	David Blaize	1920	0.84	1.0	njp.32101001758554|nyp.33433074926811	David Blaize	1916	E. F. Benson	33	1910
OL647124W	3	2	The freaks of Mayfair	1916	0.81	1.0	uc1.b4103972|uc2.ark+=13960=t1cj8g82c|njp.32101042853976	The freaks of Mayfair	1910	E. F. Benson	18	1910
OL647126W	3	2	The Babe, B.A	1897	0.89	1.0	uc1.b3136561|uc2.ark+=13960=t05x2d532|uc2.ark+=13960=t7fq9rw7j	The Babe, B.A.	1896	E. F. Benson	19	1890
OL647130W	2	1	The blotting book	1908	0.84	1.0	uc2.ark+=13960=t14m9dd9m|uva.x001177949	The Blotting Book	1908	E. F. Benson	55	1900
OL647133W	1	1	"""Queen Lucia"""	1920	0.84	1.0	nyp.33433074926712	Queen Lucia	1900	E. F. Benson	168	1900
OL65412W	4	3	Beautiful Joe;	1907	0.84	1.0	coo.31924014559672|uva.x004061118|uc1.b266928|uc2.ark+=13960=t2m61ff9x	Beautiful Joe	1893	Marshall Saunders	42	1890
OL65440W	1	1	A night in Acadie	1897	0.89	1.0	nyp.33433074941026	A Night in Acadie [21 stories]	1897	Kate Chopin	38	1890
OL65441W	1	1	Bayou folk	1894	0.84	1.0	uc1.32106002063532	Bayou Folk	1894	Kate Chopin	59	1890
OL6561018W	1	1	The red acorn	1883	0.89	1.0	nc01.ark+=13960=t4fn1st23	The Red Acorn	1883	John McElroy|Richard Hooker Wilmer	37	1880
OL6585778W	1	1	The cords of vanity;	1920	0.88	1.0	mdp.39015030735784	The Cords of Vanity	1909	James Branch Cabell	60	1900
OL6585782W	2	2	Domnei	1921	0.83	0.99	nyp.33433074861810|uc2.ark+=13960=t53f4mf3t	Domnei: A Comedy of Woman-worship	1920	James Branch Cabell	59	1920
OL6585786W	2	1	The eagle's shadow	1904	0.81	0.999	uc1.b3144886|uc2.ark+=13960=t00z71v73	The Eagle's Shadow	1904	James Branch Cabell	30	1900
OL6585798W	2	1	The line of love	1905	0.86	1.0	mdp.39015030728706|uc1.b3687273	The Line of Love	1905	James Branch Cabell	40	1900
OL6585858W	1	1	The rivet in grandfather's neck	1915	0.88	1.0	uc1.b3687276	The rivet in grandfather's neck	1915	James Branch Cabell	17	1910
OL6585860W	6	2	Chivalry	1909	0.85	1.0	loc.ark+=13960=t5cc1vj9m|mdp.39015030735792|uc1.b3687265|mdp.39015014816667|uc1.b3687266|uc1.b4097795	Chivalry	1909	James Branch Cabell	21	1900
OL6593172W	4	2	The harbor	1915	0.9	1.0	mdp.39015030710860|uc2.ark+=13960=t4cn6zc71|nyp.33433076055148|uc2.ark+=13960=fk6xw48663	The Harbor	1915	Ernest Poole	23	1910
OL6694931W	2	2	Strangers at Lisconnel	1895	0.89	1.0	nyp.33433074936315|uc2.ark+=13960=t3416vc17	Strangers at Lisconnel	1895	Jane Barlow	17	1890
OL6697758W	2	2	Count Hannibal	1901	0.89	1.0	uc2.ark+=13960=t8ff3tr89|mdp.39015063974946	Count Hannibal.   A Romance of the court of France	1900	Stanley John Weymann	37	1900
OL6697779W	3	1	A gentleman of France	1893	0.89	1.0	uc2.ark+=13960=t0ft8p04b|uc2.ark+=13960=t16m3bj9x|uc2.ark+=13960=t7vm4bq74	A gentleman of France	1893	Stanley John Weymann	65	1890
OL6697782W	1	1	My Lady Rotha;	1894	0.88	1.0	mdp.39015063975018	My Lady Rotha	1894	Stanley John Weymann	20	1890
OL6697784W	3	2	The castle inn	1898	0.89	1.0	uc2.ark+=13960=t5db8320h|mdp.39015063974938|uc2.ark+=13960=t73t9ss7j	The Castle Inn	1898	Stanley John Weymann	50	1890
OL6697785W	4	2	The house of the wolf	1910	0.89	1.0	uc1.b3327272|uc2.ark+=13960=t9k35w75s|mdp.39015063974987|uc2.ark+=13960=t0ms3s15t	The house of the wolf	1890	Stanley John Weymann	67	1890
OL6697786W	4	2	Under the red robe	1897	0.89	1.0	uc1.b3327489|uc2.ark+=13960=t81j9h604|mdp.39015065801915|uc2.ark+=13960=t2f768k9b	Under the red robe	1894	Stanley John Weymann	66	1890
OL6698893W	2	1	Boyhood in Norway;	1899	0.88	1.0	uc1.b3331815|uc2.ark+=13960=t80k2gb2v	Boyhood in Norway	1892	Hjalmar Hjorth Boyesen	13	1890
OL67230W	2	1	A white heron	1886	0.89	1.0	mdp.39015005089423|uc2.ark+=13960=t20c4th85	A white heron	1886	Sarah Orne Jewett	9	1880
OL67236W	4	4	Tales of New England	1890	0.89	1.0	mdp.39015066058267|njp.32101023513722|uc2.ark+=13960=t7wm15159|uc1.b4380109	Tales of New England	1890	Sarah Orne Jewett	16	1890
OL67238W	1	1	The country of the pointed firs	1910	0.84	1.0	uc2.ark+=13960=fk9n29pr6b	The country of the pointed firs	1896	Sarah Orne Jewett	60	1890
OL6729481W	1	1	Great sea stories	1921	0.75	1.0	uc2.ark+=13960=t2h70b78j	Great sea stories	1921	Joseph Lewis French	19	1920
OL6753091W	2	2	Marie-Claire	1911	0.88	1.0	uc2.ark+=13960=t58c9rw51|uc2.ark+=13960=t9d50k45z	Marie-Claire	1910	Marguerite Audoux	49	1910
OL6804358W	1	1	"""The ladies!"""	1922	0.87	1.0	mdp.39015023153136	The Ladies!	1922	"Elizabeth Louisa ""Lily"" Moresby"	22	1920
OL68066W	2	1	Pierre and Luce	1922	0.81	1.0	mdp.39015033444939|uc2.ark+=13960=t5t72862r	Pierre et Luce	1918	Romain Rolland	17	1910
OL68140W	2	1	Colas Breugnon	1919	0.78	1.0	mdp.39015033444780|uc1.$b717533	Colas Breugnon	1919	Romain Rolland	24	1910
OL68141W	1	1	Jean-Christophe	1910	0.81	1.0	uc2.ark+=13960=t3319w37s	Jean-Christophe	1900	Romain Rolland	108	1900
OL6820947W	5	2	The stories of H. C. Bunner	1916	0.89	1.0	mdp.39015030853439|uc1.b3322646|mdp.39015030702859|nyp.33433074815519|uc2.ark+=13960=t8qb9vw1v	The stories of H.C. Bunner	1916	H. C. Bunner	16	1910
OL69014W	1	1	The daughter of the storage	1916	0.71	1.0	uc2.ark+=13960=t6445jq3f	The daughter of the storage and other things in prose and verse	1916	William Dean Howells	15	1910
OL69029W	3	2	The quality of mercy	1891	0.9	1.0	mdp.49015000531021|mdp.39015051177692|uc1.b3862896	The Quality of Mercy	1891	William Dean Howells	35	1890
OL69046W	3	1	An open-eyed conspiracy;	1897	0.88	1.0	mdp.39015031236311|mdp.49015000531013|nyp.33433076083959	An Open-Eyed Conspiracy	1897	William Dean Howells	35	1890
OL69047W	3	2	A boy's town	1918	0.89	1.0	nc01.ark+=13960=t3bz78d8k|mdp.39015028687419|uva.x000531890	A boy's town	1890	William Dean Howells	40	1890
OL69063W	2	2	A fearful responsibility	1881	0.89	1.0	mdp.39015031236121|mdp.39015011195750	A fearful responsibility and other stories	1881	William Dean Howells	40	1880
OL69064W	2	1	The Great modern American stories	1920	0.82	1.0	mdp.39015005102952|mdp.39015008529094	The great modern American stories	1920	William Dean Howells|Mark Twain|Edith Wharton|Ambrose Bierce|Theodore Dreiser	18	1920
OL6906632W	2	1	Belchamber	1905	0.85	1.0	mdp.39015011442517|mdp.39015059418056	Belchamber (Twentieth-Century Classics)	1905	Howard Overing Sturgis	25	1900
OL69074W	3	1	Southern lights and shadows	1907	0.89	1.0	mdp.39015058692941|nyp.33433082295324|uc2.ark+=13960=t4nk37884	Southern Lights and Shadows	1907	William Dean Howells|Henry Mills Alden|Henry Mills Alden|Henry Alden	18	1900
OL69078W	3	2	Christmas every day	1893	0.87	1.0	njp.32101020523187|uc2.ark+=13960=t5k931p02|uc1.b3331897	Christmas every day and other stories told for children	1892	William Dean Howells	40	1890
OL69081W	2	2	Dr. Breen's practice	1881	0.89	1.0	mdp.49015000530817|mdp.39015014197738	Doctor Breen's practice	1881	William Dean Howells	59	1880
OL69086W	1	1	Life at high tide	1907	0.89	1.0	uc2.ark+=13960=t23b5x94r	Life at High Tide	1907	William Dean Howells|Henry Mills Alden|Henry Mills 1836-1919 Alden	16	1900
OL69088W	3	1	Miss Bellard's inspiration;	1905	0.89	1.0	mdp.39015017664536|nyp.33433074966510|uc2.ark+=13960=fk8cf9jq1k	Miss Bellard's inspiration	1905	William Dean Howells	17	1900
OL69095W	3	1	The story of a play;	1898	0.9	1.0	mdp.39015030751013|nyp.33433076084023|uc1.b4106590	The Story of a Play	1898	William Dean Howells	33	1890
OL69109W	10	2	Heroines of fiction	1901	0.74	1.0	mdp.39015005379469|uc1.b3512674|uc1.b3512675|uc1.b4110139|uc1.l0062110952|uc1.l0065068629|wu.89008483455|wu.89008483463|mdp.39015005214336|mdp.39015005214344	Heroines of fiction	1901	William Dean Howells	15	1900
OL69113W	4	1	Mrs. Farrell;	1921	0.88	1.0	mdp.39015031236295|nyp.33433076083975|uc1.b3324375|uc1.b4451695	Mrs. Farrell	1921	William Dean Howells	16	1920
OL69114W	3	2	An imperative duty	1893	0.88	1.0	nyp.33433076083850|uc1.$b399170|mdp.39015014204781	An imperative duty	1891	William Dean Howells	21	1890
OL69117W	6	3	The shadow of a dream	1891	0.89	1.0	mdp.39015019135501|mdp.39015028987439|mdp.39015030751005|uc2.ark+=13960=t2z31pc90|mdp.39015030750817|uc1.b3324277	The shadow of a dream	1890	William Dean Howells	19	1890
OL69126W	4	3	The coast of Bohemia	1893	0.89	1.0	mdp.39015011530626|uc1.b4103196|uc2.ark+=13960=t92805s9c|uc2.ark+=13960=t7br8n371	The coast of Bohemia	1893	William Dean Howells	33	1890
OL69129W	4	2	The undiscovered country	1884	0.89	1.0	mdp.39015008285564|mdp.39015066058226|mdp.39015014211935|uc1.b3579080	The undiscovered country	1880	William Dean Howells	23	1880
OL69130W	2	1	Fennel and rue;	1908	0.87	0.999	nyp.33433076083827|uc2.ark+=13960=t5s757s38	Fennel and Rue	1908	William Dean Howells	44	1900
OL69135W	4	1	Through the eye of the needle;	1907	0.82	1.0	dul1.ark+=13960=t9863689c|mdp.39015005076339|mdp.39015032388665|nyp.33433075794325	Through the Eye of the Needle	1907	William Dean Howells	37	1900
OL69143W	2	1	Annie Kilburn	1889	0.9	1.0	mdp.39015014514452|uc1.b3578836	Annie Kilburn	1888	William Dean Howells	53	1880
OL69146W	7	2	Their silver wedding journey	1899	0.9	1.0	nyp.33433076084262|mdp.39015049756888|mdp.39015049757142|nyp.33433076083801|nyp.33433076083819|uc2.ark+=13960=t5bc3tf0z|uc2.ark+=13960=t5fb4x423	Their Silver Wedding Journey	1899	William Dean Howells	39	1890
OL69153W	1	1	Indian summer	1914	0.9	1.0	njp.32101068583044	Indian Summer	1885	William Dean Howells	113	1880
OL69154W	3	1	The Kentons;	1902	0.89	1.0	mdp.39015031236220|uc1.b3324416|uc2.ark+=13960=t9q23sh0v	The Kentons	1902	William Dean Howells	58	1900
OL69157W	3	1	April hopes	1888	0.9	1.0	mdp.39015031236964|nyp.33433076092711|uc1.b3578837	April Hopes	1887	William Dean Howells	56	1880
OL69162W	4	2	The landlord at Lion's head;	1911	0.9	1.0	uc1.b2793535|mdp.39015012987650|nyp.33433076083892|uc1.b3862892	The landlord at Lion's Head	1897	William Dean Howells	68	1890
OL6917143W	2	1	Uncle Abner, master of mysteries	1918	0.89	1.0	mdp.39015010776881|nyp.33433076053325	Uncle Abner, master of mysteries	1918	Melville Davisson Post	22	1910
OL69625W	3	2	Little Lord Fauntleroy	1917	0.83	1.0	uva.x000242164|nyp.33433082300520|nyp.33433082548169	Little Lord Fauntleroy	1886	Frances Hodgson Burnett	332	1880
OL69626W	3	2	Sara Crewe;	1894	0.77	1.0	mdp.39015059510845|mdp.39015066623508|uc1.b4104286	Sara Crewe	1888	Frances Hodgson Burnett	17	1880
OL69633W	5	2	The lost prince	1915	0.89	1.0	uc2.ark+=13960=t3610w21z|wu.89098013733|nc01.ark+=13960=t58d0z640|uc1.b4104998|uc2.ark+=13960=fk2v40k116	The Lost Prince	1915	Frances Hodgson Burnett	30	1910
OL69685W	2	1	The making of a marchioness	1901	0.87	1.0	mdp.39015063535598|uc2.ark+=13960=t6rx94h68	The making of a marchioness	1901	Frances Hodgson Burnett|C. D. Williams	28	1900
OL69686W	6	2	In connection with the De Willoughby claim	1899	0.9	1.0	nyp.33433074847694|uc1.b248539|uc2.ark+=13960=t78s4kj77|mdp.39015011391375|nc01.ark+=13960=t2891751x|nyp.33433074848007	In connection with the De Willoughby claim	1899	Frances Hodgson Burnett	22	1890
OL69688W	3	3	Through one administration	1916	0.9	1.0	uc2.ark+=13960=t7br8qc3h|mdp.39015049821906|uc2.ark+=13960=t7np1x51s	Through one administration	1883	Frances Hodgson Burnett	18	1880
OL69692W	4	3	His Grace of Osmonde	1897	0.89	1.0	mdp.39015014751971|uc1.b3321186|uva.x000495146|nyp.33433044092413	His Grace of Osmonde	1897	Frances Hodgson Burnett	14	1890
OL69693W	3	1	The land of the blue flower	1909	0.83	1.0	mdp.39015063512977|nyp.33433074847991|uc2.ark+=13960=fk24b2x79k	The Land of the Blue Flower	1909	Frances Hodgson Burnett|William James Jordan|Plimpton Press	18	1900
OL69696W	2	2	The shuttle	1907	0.9	1.0	uc1.b4717931|mdp.39015014749728	The Shuttle	1906	Frances Hodgson Burnett	24	1900
OL69698W	5	3	T. Tembarom	1915	0.9	1.0	uva.x000375714|mdp.39015063517430|uc2.ark+=13960=t1zc7s162|uc2.ark+=13960=t8jd4q82v|uc2.ark+=13960=t76t0kt33	T. Tembarom	1913	Frances Hodgson Burnett	25	1910
OL69699W	2	2	A lady of quality	1896	0.89	1.0	uc2.ark+=13960=t9z030k35|mdp.39015026757495	A Lady of Quality	1896	Frances Hodgson Burnett	40	1890
OL69700W	3	1	A fair barbarian	1881	0.84	1.0	njp.32101069165122|uc1.32106002062997|uc1.b4104996	A Fair Barbarian	1881	Frances Hodgson Burnett	29	1880
OL7016939W	4	3	Mary, Mary	1912	0.88	1.0	nyp.33433075751770|uc2.ark+=13960=t82j6bz41|mdp.39015031308946|nyp.33433075751820	Charwoman's Daughter	1912	James Stephens	80	1910
OL7026231W	4	1	D'ri and I;	1901	0.88	1.0	mdp.39015013148062|mdp.39015059387673|nyp.33433082266341|uc2.ark+=13960=t9h41m46t	D'ri and I	1901	Irving Bacheller	27	1900
OL7114815W	4	1	The white linen nurse	1913	0.89	1.0	mdp.39015063517273|nyp.33433082175815|uc1.b3123600|uc2.ark+=13960=t3mw29j0t	The White Linen Nurse	1913	Eleanor Hallowell Abbott	33	1910
OL715605W	2	1	The paying guest	1895	0.89	1.0	njp.32101068598612|uc2.ark+=13960=t6vx0c852	The Paying Guest	1895	George Gissing	18	1890
OL715606W	4	2	Will Warburton;	1905	0.89	1.0	mdp.39015000604440|nyp.33433074856422|uc2.ark+=13960=t2w37rn54|uc1.b4102832	Will Warburton	1905	George Gissing	20	1900
OL715607W	7	2	The emancipated	1890	0.88	1.0	uc1.b325790|uc1.b325791|uc1.b325792|uc2.ark+=13960=t1wd3t949|uc2.ark+=13960=t3rv0hd71|uc2.ark+=13960=t4gm85575|uc2.ark+=13960=t5m907759	The emancipated	1890	George Gissing	20	1890
OL715609W	1	1	The crown of life	1899	0.84	1.0	uva.x000239878	The crown of life	1899	George Gissing	23	1890
OL715612W	4	2	Thyrza	1887	0.89	1.0	uiuo.ark+=13960=t6737gf1d|uiuo.ark+=13960=t6ww8376s|uiuo.ark+=13960=t79s2gq88|uc2.ark+=13960=t5t72bf74	Thyrza	1887	George Gissing	26	1880
OL715614W	7	3	The unclassed	1884	0.9	1.0	uiuo.ark+=13960=t1qf9370v|uiuo.ark+=13960=t1rf64403|uiuo.ark+=13960=t73t9zb5t|uc2.ark+=13960=t9c53p273|mdp.39015000604390|uc1.b4102808|uc2.ark+=13960=t0qr4th7f	The unclassed	1884	George Gissing	32	1880
