work_key	edition_count	ocaid_count	ocaid_first
/works/OL3918655W	2	1	mexicanvillage0000nigg_t6o6
/works/OL7466901W	2	0	
/works/OL6681368W	2	0	
/works/OL216076W	2	0	
/works/OL11125541W	2	0	
/works/OL7575558W	2	1	pitchlakestoryfr0000alfr
/works/OL1528616W	2	1	sunnysideofcumbe00drom
/works/OL15868620W	2	2	deepwood00trev
/works/OL14955851W	2	0	
/works/OL1527981W	2	1	washingtonians00hopkiala
/works/OL113750W	2	1	sandmanhisfarmst00hopk
/works/OL32088397W	2	0	
/works/OL226502W	2	1	calledtofieldas00goog
/works/OL6667252W	2	0	
/works/OL7282227W	2	0	
/works/OL1236292W	2	0	
/works/OL7839793W	2	2	descriptivelist00grisgoog
/works/OL44922544W	2	0	
/works/OL5176879W	2	1	ireneviescaatal00mclagoog
/works/OL7655521W	2	0	
/works/OL312363W	2	0	
/works/OL36771547W	2	1	captainbloodhiso00saba_1
/works/OL6713421W	2	0	
/works/OL7093160W	2	0	
/works/OL1814657W	2	1	dragonstone00mcki
/works/OL1489136W	2	0	
/works/OL7707396W	2	1	GatesAjar
/works/OL7652879W	2	1	thisfinershadowharlancozadmcintosh
/works/OL10947328W	2	1	doguicimifirstda0000hazo
/works/OL15675565W	2	1	clansmanhistoric00indixo
/works/OL18544170W	2	0	
/works/OL39420873W	2	0	
/works/OL10539928W	2	0	
/works/OL5201656W	2	0	
/works/OL2269522W	2	0	
/works/OL2917512W	2	0	
/works/OL5693627W	2	1	inwarwithmexicom00brad
/works/OL7543206W	2	1	olafanechildreno0000virg
/works/OL1205603W	2	1	unset0000unse_u2c7
/works/OL7540252W	2	2	blueaunt00whit
/works/OL39854796W	2	0	
/works/OL7582914W	2	1	bwb_S0-BIY-295
/works/OL15354214W	2	1	cihm_34166
/works/OL6593134W	2	0	
/works/OL184051W	2	2	sethwayaromance00snedgoog
/works/OL2556432W	2	2	cu31924021655463
/works/OL3516634W	2	0	
/works/OL16207W	2	2	sketchbooksparis00thacuoft
/works/OL7722291W	2	2	mountaingirl00ersk
/works/OL211679W	2	1	nighttidestoryof00carprich
/works/OL7710780W	2	2	misslivingstons00dillgoog
/works/OL228827W	2	0	
/works/OL5958310W	2	1	withcarringtonon00hans
/works/OL7100387W	2	0	
/works/OL35553789W	2	0	
/works/OL4158487W	2	1	motionpicturecom00barn_0
/works/OL4136815W	2	1	madonnaofsacrifi00orcurich
/works/OL4960380W	2	0	
/works/OL4456972W	2	0	
/works/OL17961621W	2	1	upnorth0000unse
/works/OL14866974W	2	0	
/works/OL254362W	2	2	theirshadowsbef00bouvgoog
/works/OL17694368W	2	1	stronghandtaleof00aima
/works/OL7033576W	2	1	spiritofironmani00stee
/works/OL5301592W	2	0	
/works/OL10330192W	2	1	borderlancesroma00seel
/works/OL16777426W	2	1	rareoldchums00drom
/works/OL4771352W	2	1	olablakkenlinesi0000ingr
/works/OL1503363W	2	1	dogathisheelstor00fing
/works/OL75405W	2	2	thatstick01yong
/works/OL126162W	2	0	
/works/OL6806109W	2	1	wearrobbers0000unse
/works/OL3800053W	2	0	
/works/OL7711563W	2	0	
/works/OL535533W	2	0	
/works/OL1182609W	2	0	
/works/OL7547602W	2	0	
/works/OL22067377W	2	1	superfluouswoman0000broo
/works/OL1446176W	2	0	
/works/OL6605546W	2	0	
/works/OL50531W	2	2	howtoreadfiction0000gero
/works/OL26637W	2	1	gunbulldogger00cunn_0
/works/OL1168728W	2	0	
/works/OL18363177W	2	0	
/works/OL1501528W	2	2	throughbydayligh00opti
/works/OL2917509W	2	0	
/works/OL6831751W	2	0	
/works/OL1590469W	2	1	pillarofsalt00leej
/works/OL7134460W	2	0	
/works/OL15712885W	2	2	fortexasfreedom00staf
/works/OL7150451W	2	1	outofflame0000eloi
/works/OL3980999W	2	0	
/works/OL12278999W	2	0	
/works/OL7581393W	2	0	
/works/OL139912W	2	0	
/works/OL1904291W	2	1	theboysintheback0000wils
/works/OL1797564W	2	2	elsiesyoungfolks00finl
/works/OL6566380W	2	0	
/works/OL39416741W	2	0	
/works/OL7763223W	2	1	bwb_P9-AOW-888
/works/OL236528W	2	1	notofherfathersr00mere
/works/OL7425684W	2	0	
/works/OL200234W	2	1	ddinkelspielhisg00hoba
/works/OL4644453W	2	1	buffalobox0000grub
/works/OL17638249W	2	1	theeffectofengli00shep
/works/OL10706434W	2	1	cihm_02901
/works/OL4879526W	2	0	
/works/OL17695178W	2	1	onethousandmenfo00shel
/works/OL7044901W	2	0	
/works/OL3045973W	2	0	
/works/OL176255W	2	1	manwhowasthere00morr
/works/OL7581608W	2	1	sootyaristocrati00hurc
/works/OL98493W	2	0	
/works/OL161302W	2	0	
/works/OL7578309W	2	0	
/works/OL1793641W	2	1	shortstories00harriala
/works/OL174897W	2	1	dianoflostland00mars
/works/OL5211122W	2	0	
/works/OL2735075W	2	1	whenturtlessingo0000marq
/works/OL5795262W	2	0	
/works/OL4109175W	2	1	bishopswife00nath
/works/OL22067163W	2	0	
/works/OL18117152W	2	1	cu31924014519338
/works/OL39203W	2	2	loot00terh
/works/OL7700391W	2	0	
/works/OL3648110W	2	1	lettyfoxherluck00stea
/works/OL6026004W	2	1	captainthomassch0000ross
/works/OL4242080W	2	1	aboyonafarmatwo00abbogoog
/works/OL7775504W	2	0	
/works/OL17949479W	2	1	forestfort0000alle
/works/OL6922389W	2	1	littlebrothersto0000flyn
/works/OL251684W	2	0	
/works/OL20161379W	2	0	
/works/OL22290879W	2	0	
/works/OL43795472W	2	0	
/works/OL3923323W	2	1	truelovecomedyof0000wyat
/works/OL20163024W	2	0	
/works/OL9623161W	2	0	
/works/OL2736413W	2	0	
/works/OL15631988W	2	1	aggiegetslost0000ries
/works/OL236403W	2	1	patriotsstrategy00harg
/works/OL1527059W	2	2	whendeweycame00otisrich
/works/OL22285700W	2	0	
/works/OL7011110W	2	1	norwaysbeststori0000lars
/works/OL2224937W	2	1	phoenixtortoise0000rexr
/works/OL27763426W	2	0	
/works/OL96114W	2	1	volunteerwithpik00bennrich
/works/OL11285441W	2	1	esarhaddonothert0000tols
/works/OL28856557W	2	0	
/works/OL2882384W	2	0	
/works/OL24823875W	2	2	completeworksed00poegoog
/works/OL1109727W	2	0	
/works/OL39431973W	2	0	
/works/OL6910822W	2	1	katharinekent0000mary
/works/OL6587352W	2	2	talesdunstable00keatrich
/works/OL17700735W	2	1	captainlucyinfra00hava
/works/OL1798521W	2	2	michaelandtheod00barrgoog
/works/OL21031195W	2	1	bwb_S0-ASR-682
/works/OL6587356W	2	2	renegadeother00wolfrich
/works/OL17938136W	2	1	ifwintercomes00hutc
/works/OL1928573W	2	0	
/works/OL198630W	2	1	runningfox00greg
/works/OL2343165W	2	2	ongeneralthomas00thomgoog
/works/OL206272W	2	1	casteldelmontero00galliala
/works/OL7657066W	2	0	
/works/OL1514135W	2	1	talesoftatras0000unse
/works/OL4282296W	2	1	suggestedreading00angl
/works/OL42468974W	2	0	
/works/OL1336977W	2	0	
/works/OL7135470W	2	1	olemistisotherso00moor
/works/OL235992W	2	1	chundastoryofnav00laddrich
/works/OL1940833W	2	0	
/works/OL2337460W	2	2	ordealamountain00cradgoog
/works/OL7440988W	2	0	
/works/OL7709542W	2	0	
/works/OL44261371W	2	0	
/works/OL4636827W	2	1	gorgeoushussy00adam
/works/OL17589631W	2	1	threeyearsatglen00wins
/works/OL5608299W	2	1	encounter00powe
/works/OL98762W	2	1	horsesiveknown00jame
/works/OL1526536W	2	1	milliontoomuchte00wrig
/works/OL4102806W	2	1	brightspurs00vont
/works/OL16845591W	2	1	materialsandmet00hamigoog
/works/OL7627811W	2	0	
/works/OL1094603W	2	1	mrswarrensdaught00john
/works/OL2339817W	2	1	sweetheartswives00roge
/works/OL10343877W	2	0	
/works/OL1489081W	2	1	hildastrafforda00harrgoog
/works/OL15727914W	2	2	ourpuppy00nast
/works/OL171042W	2	1	harmonsstoryofje00altmiala
/works/OL6630479W	2	0	
/works/OL7456921W	2	0	
/works/OL20654946W	2	1	stickeen0000unse
/works/OL449498W	2	0	
/works/OL7704360W	2	1	underpalmettoinp00bach
/works/OL6665878W	2	0	
/works/OL28526514W	2	0	
/works/OL2508141W	2	2	trialbalanceand00bardgoog
/works/OL11369991W	2	1	chicostoryofhomi00blan
/works/OL3971860W	2	1	labradordaystale00gren
/works/OL33130007W	2	0	
/works/OL1617385W	2	1	romanceofbourbon00chamrich
/works/OL22135168W	2	0	
/works/OL7698816W	2	0	
/works/OL5963272W	2	1	itwaslikethistwo0000alle
/works/OL54677W	2	1	chinesestories00douggoog
/works/OL6831738W	2	1	greatgame00bail
/works/OL4975437W	2	0	
/works/OL2345533W	2	2	pollychristmasre00pageiala
/works/OL7423229W	2	0	
/works/OL5970679W	2	0	
/works/OL13575799W	2	0	
/works/OL4429177W	2	0	
/works/OL1796284W	2	1	lostriver00elliiala
/works/OL28958339W	2	1	loveincoldclimat0000mitf_p4x8
/works/OL16589529W	2	2	merchantvesselsa1884nord2
/works/OL195696W	2	1	shenandoahlovean00tyrriala
/works/OL173486W	2	1	agathosrockyisla00wilb
/works/OL4813161W	2	0	
/works/OL147221W	2	1	coldjourney0000ston
/works/OL32097959W	2	0	
/works/OL5535123W	2	1	newhope0000linc
/works/OL6679118W	2	0	
/works/OL3244566W	2	1	kellyhorns00coon
/works/OL17996789W	2	1	afarinforest0000king
/works/OL1173301W	2	1	bwb_O9-BHB-704
/works/OL2792327W	2	0	
/works/OL16030938W	2	2	verdinovelofope00werf
/works/OL33871566W	2	1	fortress0000unse_x7m4
/works/OL3282800W	2	1	irenemountainsa00egglgoog
/works/OL1519110W	2	1	majeetersgirls0000thom
/works/OL15133066W	2	1	antonchekhovsele00chek
/works/OL15842008W	2	2	cavalcadetocalif00summ
/works/OL8522381W	2	1	deathofgods0000mere_h3u6
/works/OL250918W	2	2	maineinhistoryro00lccmain
/works/OL42221492W	2	0	
/works/OL4882860W	2	0	
/works/OL3174459W	2	0	
/works/OL15551202W	2	1	godswar00vanc
/works/OL3536498W	2	0	
/works/OL15239483W	2	0	
/works/OL17012649W	2	1	chinaservant00arch
/works/OL2389757W	2	2	whatneverhappene00savi
/works/OL2288537W	2	1	makarsdreamother00korouoft
/works/OL6663238W	2	1	mistressofwhiteh00morg
/works/OL17769894W	2	0	
/works/OL17703103W	2	1	thirdalarmstoryo00ford
/works/OL11186232W	2	0	
/works/OL67200W	2	2	bettyleicesterst00jeweuoft
/works/OL4143290W	2	1	newengland00moorrich
/works/OL98763W	2	0	
/works/OL15872543W	2	2	jeremypepper00roge
/works/OL213000W	2	2	heysehispredeces00mitcuoft
/works/OL36531489W	2	2	sheblowssparmatt00hopk_0
/works/OL6917121W	2	1	monsieurjonquell00post
/works/OL1267450W	2	0	
/works/OL2112490W	2	0	
/works/OL6922485W	2	1	beatricevenice00pembgoog
/works/OL4879664W	2	0	
/works/OL5101945W	2	0	
/works/OL4071696W	2	0	
/works/OL7698896W	2	0	
/works/OL7591023W	2	0	
/works/OL20653570W	2	0	
/works/OL535530W	2	1	actioninnorthatl00gilp
/works/OL15719007W	2	2	wakullastoryofad00munr
/works/OL7685277W	2	0	
/works/OL248876W	2	1	shadowofwarstory00robiiala
/works/OL1386167W	2	1	popefromghettole0000lefo
/works/OL39025705W	2	0	
/works/OL547137W	2	1	zanouba0000oute
/works/OL176911W	2	1	boycaptiveoftexa00igleiala
/works/OL1515441W	2	0	
/works/OL20950719W	2	1	throneofdavidfro0000ingr
/works/OL7525973W	2	1	godsfrontporch0000kett
/works/OL6540584W	2	0	
/works/OL5608554W	2	0	
/works/OL5509338W	2	0	
/works/OL6679119W	2	0	
/works/OL42755390W	2	1	caseofemptytin0000unse
/works/OL5235839W	2	0	
/works/OL947627W	2	2	questfourleaved00labogoog
/works/OL1792861W	2	2	heroineofwildern00inbutt
/works/OL1132877W	2	2	sixcentsams00hawtiala
/works/OL7569078W	2	1	bigsteel0000unse
/works/OL15435709W	2	1	legionariesstory00clar
/works/OL228215W	2	0	
/works/OL1793369W	2	0	
/works/OL100925W	2	0	
/works/OL10649662W	2	1	corporalcameron0000unse
/works/OL12207297W	2	2	selfgivingstoryo00bain_0
/works/OL580844W	2	0	
/works/OL5933380W	2	0	
/works/OL16820833W	2	0	
/works/OL7425911W	2	0	
/works/OL7485922W	2	0	
/works/OL1316682W	2	1	betweenfourmount0000flor
/works/OL1527042W	2	1	antoineoforegons00otis
/works/OL141501W	2	1	rivergeorge0000leeg
/works/OL1500292W	2	0	
/works/OL5033402W	2	0	
/works/OL20542348W	2	1	pedroschoice0000blan
/works/OL44502812W	2	0	
/works/OL6803437W	2	1	legendsofholygra0000nutt
/works/OL29270563W	2	0	
/works/OL744953W	2	1	caesarornothing02barogoog
/works/OL6804346W	2	0	
/works/OL5590837W	2	0	
/works/OL7517756W	2	1	iestnassarstoryo0000mamr
/works/OL31375978W	2	1	quentindurwardiv00scot
/works/OL1175326W	2	1	SirGawainAtTheGrailCastle1903
/works/OL3569964W	2	1	mindreadermyster0000robe
/works/OL20801W	2	2	littleregimentot00cranrich
/works/OL7709295W	2	2	wardtecumseh00marrgoog
/works/OL6575318W	2	0	
/works/OL91890W	2	0	
/works/OL265787W	2	0	
/works/OL11379464W	2	1	hintsonwritingsh00fing
/works/OL15821652W	2	2	moderncomedy00gals
/works/OL8390518W	2	1	taleofsquirrelnu0000hate
/works/OL7550612W	2	2	fullmoon00lockgoog
/works/OL4464713W	2	1	contraryimaginat0000call
/works/OL5958058W	2	1	magicmirrornovel00sing
/works/OL739843W	2	0	
/works/OL4771363W	2	1	toobig0000daul
/works/OL5214902W	2	1	sailorboywithdew00bone
/works/OL204414W	2	1	trailtoheartsofm00coryiala
/works/OL1256040W	2	0	
/works/OL191947W	2	0	
/works/OL7594704W	2	0	
/works/OL6914132W	2	0	
/works/OL43060229W	2	0	
/works/OL7518571W	2	0	
/works/OL213282W	2	0	
/works/OL7439705W	2	0	
/works/OL16190814W	2	0	
/works/OL39415402W	2	0	
/works/OL7711584W	2	1	anamericancolon00clemgoog
/works/OL1991732W	2	1	comanchechaser0000cool
/works/OL6671120W	2	1	archbishopsungua00adamiala
/works/OL6701891W	2	2	closeddoorsstudi00mont_0
/works/OL7423440W	2	0	
/works/OL1113882W	2	1	callofsoillappel00bert
/works/OL42951604W	2	0	
/works/OL16744728W	2	1	developmentofeng00cros
/works/OL7722565W	2	2	stakestoryofnewe00cadyiala
/works/OL2619168W	2	0	
/works/OL140533W	2	0	
/works/OL18087970W	2	1	cu31924011128265
/works/OL1796846W	2	2	soldierofvalleyf00stepuoft
/works/OL1165465W	2	0	
/works/OL7590914W	2	1	prisonersofspiri00hayn
/works/OL7752246W	2	1	anaviatorswife00ovingoog
/works/OL195505W	2	1	orderno11taleofb00staniala
/works/OL25354878W	2	0	
/works/OL1878326W	2	0	
/works/OL177172W	2	0	
/works/OL22244847W	2	0	
/works/OL10453804W	2	0	
/works/OL1794701W	2	0	
/works/OL11954585W	2	0	
/works/OL7713256W	2	0	
/works/OL13139964W	2	1	mistressbrentas00thrugoog
/works/OL7603231W	2	0	
/works/OL1236280W	2	1	captainralphsequ00cookiala
/works/OL22207364W	2	0	
/works/OL206273W	2	2	sorceressofrome00galliala
/works/OL228784W	2	1	silencedbygoldst00rang
/works/OL26587929W	2	0	
/works/OL7344428W	2	2	bwb_S0-ATO-696
/works/OL18612614W	2	1	talesofsherlockh0000acon
/works/OL2708339W	2	2	suzannaaromance00draggoog
/works/OL37140074W	2	0	
/works/OL6835256W	2	0	
/works/OL7424775W	2	0	
/works/OL149873W	2	1	winteronjohnnysm00comf
/works/OL5062578W	2	0	
/works/OL15867237W	2	2	panuckeskimosled00mach
/works/OL5693634W	2	2	sirhenrymorganb00bradgoog
/works/OL7713301W	2	1	donsagastosdaug00presgoog
/works/OL5982868W	2	2	whereyourtreasur00dayhiala
/works/OL2346155W	2	1	businessventurei00doisrich
/works/OL16816W	2	0	
/works/OL237049W	2	2	cu31924021712710
/works/OL10598541W	2	1	discordharmonyro00hami
/works/OL6692471W	2	1	thissideidolatry0000robe
/works/OL6366880W	2	1	revelation0000andr
/works/OL6089420W	2	1	mysteryatballpar0000coop
/works/OL1794730W	2	1	berlinsanssouc00muhliala
/works/OL39116318W	2	0	
/works/OL32341999W	2	2	bwb_Y0-BQH-661
/works/OL7686337W	2	0	
/works/OL7662600W	2	1	inoutofpigskin00unde
/works/OL5033368W	2	0	
/works/OL206135W	2	0	
/works/OL15861414W	2	1	pedroofsantafe00cava
/works/OL547973W	2	0	
/works/OL4539198W	2	1	freeamongdead0000alfr
/works/OL109291W	2	1	riddleoframrodri0000macd_z0k9
/works/OL1492666W	2	0	
/works/OL2384376W	2	0	
/works/OL7441265W	2	1	nightairbyharris0000unse
/works/OL1126640W	2	2	TheQueensPage
/works/OL43729166W	2	0	
/works/OL38677975W	2	0	
/works/OL7411353W	2	1	collegeshortstor00hast
/works/OL39015075W	2	0	
/works/OL10775044W	2	0	
/works/OL1527586W	2	2	masterofstronghe00broo
/works/OL2674262W	2	0	
/works/OL194472W	2	0	
/works/OL6609035W	2	0	
/works/OL3841075W	2	1	alexeigangster0000germ
/works/OL4883989W	2	1	mysteryatlittler0000orto
/works/OL32099106W	2	0	
/works/OL6831760W	2	0	
/works/OL7412584W	2	1	coatforsoldier0000unse
/works/OL74747W	2	1	isbn_9780813113722
/works/OL5359122W	2	0	
/works/OL7709324W	2	1	oldmrdavenantsm00casegoog
/works/OL2529324W	2	2	storyofphaedrush00hilliala
/works/OL42469109W	2	0	
/works/OL22091631W	2	0	
/works/OL6922489W	2	2	jewelmysteries0000unse
/works/OL4090271W	2	0	
/works/OL7185316W	2	0	
/works/OL209856W	2	1	lifeadventures00pondrich
/works/OL250336W	2	2	byorderofprophet00henr
/works/OL11740783W	2	1	caseofkinnear0000hood
/works/OL3462386W	2	0	
/works/OL43994815W	2	0	
/works/OL16243594W	2	0	
/works/OL7603989W	2	0	
/works/OL182131W	2	1	proudway00seif
/works/OL1626303W	2	0	
/works/OL1797031W	2	2	abx7477.0001.001.umich.edu
/works/OL12199444W	2	1	prisonersofwarre00mcco
/works/OL15718763W	2	2	steppinfamily00newe
/works/OL578251W	2	2	godsandtheirmak00housgoog
/works/OL7563531W	2	0	
/works/OL1946454W	2	1	fastsoonerhound00bont
/works/OL8423671W	2	0	
/works/OL739757W	2	2	bloodofarena00blas
/works/OL1654081W	2	2	leconscritde00erckiala
/works/OL18416376W	2	0	
/works/OL1252082W	2	0	
/works/OL1769860W	2	1	superstitionlect00inge
/works/OL7685311W	2	0	
/works/OL7624364W	2	0	
/works/OL113963W	2	1	widenetotherstor00welt
/works/OL18962W	2	0	
/works/OL15638635W	2	0	
/works/OL32097357W	2	0	
/works/OL237017W	2	1	tenyearsapolice00putngoog
/works/OL17679102W	2	1	orderno11taleofb00stan
/works/OL243374W	2	2	irongamestoryofi00keeniala
/works/OL24846082W	2	1	phasianbird0000henr
/works/OL136541W	2	0	
/works/OL6557421W	2	1	fellowcaptains00compgoog
/works/OL2607364W	2	2	siriramrevolutio00candiala
/works/OL3613251W	2	1	affairofjademonk00knigrich
/works/OL7876545W	2	1	adventuresinthri00richrich
/works/OL7606804W	2	0	
/works/OL2341561W	2	0	
/works/OL218455W	2	1	bafflebook0000wren
/works/OL7892383W	2	0	
/works/OL4136872W	2	0	
/works/OL2266764W	2	1	onvolgaotherstor0000unse
/works/OL7640842W	2	0	
/works/OL7299003W	2	2	unclesamdetectiv00dupu
/works/OL9819733W	2	0	
/works/OL39014546W	2	0	
/works/OL7425566W	2	1	wallofguns00jimo
/works/OL19876312W	2	0	
/works/OL8404486W	2	0	
/works/OL39593613W	2	0	
/works/OL98759W	2	1	cowboyinmaking0000unse_a8j5
/works/OL985061W	2	0	
/works/OL236795W	2	1	withbritishbrave00park
/works/OL95928W	2	0	
/works/OL4348145W	2	0	
/works/OL6926413W	2	2	flashofsummernov00clifrich
/works/OL449514W	2	0	
/works/OL24823484W	2	2	worksofedgaralla07epoerich
/works/OL2340710W	2	0	
/works/OL15233481W	2	0	
/works/OL857112W	2	0	
/works/OL32855545W	2	0	
/works/OL765605W	2	0	
/works/OL6675566W	2	0	
/works/OL32094384W	2	0	
/works/OL3825341W	2	0	
/works/OL7675568W	2	1	southbooke00scot
/works/OL1527865W	2	2	auroramagnificen00browrich
/works/OL32082925W	2	0	
/works/OL107251W	2	1	citationexaminat00land
/works/OL3123049W	2	0	
/works/OL19663381W	2	1	mansfatelacondit0000malr
/works/OL1132871W	2	1	loveisspiritnove00hawtrich
/works/OL18525575W	2	0	
/works/OL235592W	2	1	regicidestaleofe00cogsiala
/works/OL22159112W	2	0	
/works/OL227963W	2	0	
/works/OL7641204W	2	0	
/works/OL6722488W	2	1	yehoshuanazirjes00hani
/works/OL1168656W	2	1	testamentofdomin00elto
/works/OL7655650W	2	1	collegegirls00goodiala
/works/OL35734765W	2	0	
/works/OL15718233W	2	2	uncleandysisland00moll
/works/OL15720341W	2	2	daughterofrich00wall
/works/OL7098584W	2	2	ladyluck00wilegoog
/works/OL2923307W	2	0	
/works/OL2711663W	2	1	isbn_9789997512062
/works/OL5897607W	2	0	
/works/OL18475458W	2	0	
/works/OL15154208W	2	1	threebears00roja
/works/OL13098029W	2	2	castlerackrenta00edgegoog
/works/OL1115105W	2	0	
/works/OL1167905W	2	0	
/works/OL17956187W	2	1	advancedproblems0000gall
/works/OL354049W	2	0	
/works/OL39418641W	2	0	
/works/OL18801443W	2	0	
/works/OL11683329W	2	0	
/works/OL18476583W	2	0	
/works/OL1513711W	2	1	unclewiggilyspic00gari
/works/OL15801073W	2	2	songofroland00scot
/works/OL7349790W	2	1	vankasdonkey00daug
/works/OL7003455W	2	1	ogsonoffire00crum
/works/OL32867810W	2	0	
/works/OL15846531W	2	2	albertcamelsson00heat
/works/OL1527425W	2	1	watchersofcampfi00robe
/works/OL242976W	2	2	struckleadhistor00good
/works/OL7557865W	2	1	cu31924074442801
/works/OL1580934W	2	0	
/works/OL214930W	2	1	masterofliferoma00lighuoft
/works/OL16895036W	2	1	cihm_991321
/works/OL38712771W	2	0	
/works/OL195483W	2	0	
/works/OL15802305W	2	2	glencannonmeetst00gilp
/works/OL7651132W	2	2	proudprince00mcca
/works/OL43165533W	2	0	
/works/OL13018817W	2	0	
/works/OL1977018W	2	0	
/works/OL7413765W	2	0	
/works/OL28188684W	2	0	
/works/OL7557866W	2	1	lahomala00ellirich
/works/OL15840525W	2	2	tommythatchergoe00hade
/works/OL22131676W	2	0	
/works/OL22245034W	2	1	jawsofdeath0000leet
/works/OL7441828W	2	0	
/works/OL1227801W	2	0	
/works/OL7345230W	2	0	
/works/OL17617403W	2	1	masterofstronghe01broo
/works/OL43269437W	2	0	
/works/OL41363589W	2	0	
/works/OL5081432W	2	2	maninopen00poco
/works/OL160740W	2	0	
/works/OL7760598W	2	0	
/works/OL54846W	2	1	katefennigate00tark
/works/OL233080W	2	1	athousandbestno00librgoog
/works/OL549971W	2	1	bestofernestthom0000seto_b9y8
/works/OL2341388W	2	2	bestamericantal00henngoog
/works/OL12209032W	2	1	rayburtonchicago00intrai
/works/OL24652139W	2	0	
/works/OL7793358W	2	1	tragedyofabqui0000unse
/works/OL1175331W	2	1	sirgawainladyofl00westrich
/works/OL3913546W	2	1	adventuresofarab00slob
/works/OL3586106W	2	0	
/works/OL5081416W	2	2	sitkaportaltorom0000barr
/works/OL7109388W	2	2	subbeingautobiog00dorl
/works/OL8522428W	2	0	
/works/OL18397302W	2	0	
/works/OL28362W	2	0	
/works/OL5087854W	2	1	shortstorymaste00unkngoog
/works/OL7860919W	2	0	
/works/OL6908596W	2	1	miniaturesandmo00stregoog
/works/OL1799163W	2	2	heartscourageous00riverich
/works/OL3634354W	2	0	
/works/OL203303W	2	1	studyofsourcesco00fahnrich
/works/OL4893005W	2	1	boyalliesinbalti00drak
/works/OL8432759W	2	2	p00riceofprairiestmccarich
/works/OL10522163W	2	0	
/works/OL2342143W	2	2	friendorfoetaleo00chilrich
/works/OL3219042W	2	1	christmascarp0000vick
/works/OL16421017W	2	1	candlesbeams00finn
/works/OL1256742W	2	0	
/works/OL248338W	2	1	shortstoriesessa0000unse
/works/OL13727568W	2	1	pigtails0000joha
/works/OL15146476W	2	1	midtownnorth00newm
/works/OL15411681W	2	1	suchislove00burc
/works/OL190069W	2	0	
/works/OL7776582W	2	1	friendsinstrange00upjo
/works/OL4918609W	2	0	
/works/OL116942W	2	1	sanctusspiritusa00steirich
/works/OL98984W	2	0	
/works/OL1061650W	2	2	godwomandyrendal00bojeiala
/works/OL7585372W	2	0	
/works/OL1796263W	2	0	
/works/OL2341589W	2	1	randyoftheriver00algerich
/works/OL39435435W	2	0	
/works/OL1481337W	2	0	
/works/OL39200W	2	1	grudgemountain00terh
/works/OL14848237W	2	0	
/works/OL15846724W	2	2	wingedfeetscouti00robi
/works/OL1115042W	2	1	mancoperuvianchi00king
/works/OL43405505W	2	0	
/works/OL4869142W	2	1	lotteryticket00trowuoft
/works/OL4882840W	2	0	
/works/OL1252585W	2	2	blackspanieland00hichgoog
/works/OL2338871W	2	2	hughgwyethroundh00dixbiala
/works/OL1175425W	2	1	manuscriptsofear02grea
/works/OL234651W	2	2	doctorcavallo00baldrich
/works/OL1288331W	2	0	
/works/OL2023347W	2	0	
/works/OL6798736W	2	1	gunindanielwebst0000sche
/works/OL54856W	2	1	rumbingalleries00tark
/works/OL262270W	2	0	
/works/OL28198761W	2	0	
/works/OL1496715W	2	0	
/works/OL7305418W	2	1	playersvagabonds0000rose
