OL109153W	3716658
OL109153W	8163903
OL109187W	6703675
OL109187W	12910808
OL109187W	1009712
OL109187W	13326764
OL109187W	60082827
OL109187W	24242694
OL109201W	16153814
OL109201W	166374596
OL109201W	137335028
OL109201W	604386
OL109201W	166370834
OL109206W	363070
OL109206W	638601
OL109206W	9484480
OL109206W	22169717
OL109206W	8855888
OL109210W	636877888
OL109210W	8439133
OL109210W	7401524
OL109210W	363059
OL109210W	156820092
OL109210W	15179940
OL109210W	23062565
OL109210W	3311278
OL109212W	
OL109218W	9703323
OL109221W	3085709
OL109221W	2682216
OL109221W	166370450
OL109221W	933530
OL109221W	77797336
OL109221W	419909740
OL109221W	21229174
OL109222W	
OL109223W	166370699
OL109223W	156825582
OL109223W	758422
OL109223W	1497429
OL109223W	3815996
OL109223W	3258097
OL109223W	44514143
OL109226W	738494
OL109226W	21147085
OL109226W	166381340
OL109226W	420698724
OL109228W	3786909
OL109229W	
OL109230W	363071
OL109230W	15469175
OL109230W	8412076
OL109232W	2722608
OL109232W	174856143
OL109232W	16153960
OL109232W	963973
OL109232W	166370820
OL109232W	13803777
OL109232W	2287055
OL109232W	975339
OL109232W	236093618
OL109233W	7016739
OL109236W	7100513
OL109236W	9320345
OL109236W	502755631
OL109236W	977615402
OL109236W	9316886
OL109236W	9923570
OL109338W	1713203
OL109338W	9346717
OL109338W	41177771
OL109338W	36535788
OL109338W	11102259
OL109339W	10779381
OL109339W	41977369
OL109339W	4260316
OL109339W	2779527
OL109339W	10916349
OL109339W	43017675
OL109339W	59230322
OL109340W	3497489
OL109340W	1478396
OL109340W	26236673
OL109340W	9142997
OL109340W	28945318
OL109340W	28175931
OL109340W	15663858
OL109343W	1262964
OL109343W	28442172
OL109343W	50403896
OL109343W	1187707
OL109343W	233030536
OL109343W	12160922
OL109343W	7836125
OL109343W	232366779
OL109344W	41925420
OL109344W	5396825
OL109344W	402069607
OL109344W	123374036
OL109344W	5266309
OL109344W	2063849
OL109344W	60197132
OL109344W	366565
OL109344W	608885
OL109344W	13490830
OL109414W	18087
OL109414W	13813227
OL109414W	10505529
OL109414W	881346374
OL109414W	429554023
OL109414W	608892857
OL109414W	59855532
OL109414W	14132253
OL109414W	87872519
OL109414W	76871554
OL109414W	40568571
OL109414W	17421714
OL1095380W	314774557
OL1095380W	48094451
OL1095380W	29759848
OL1095380W	40905977
OL1095380W	51181780
OL1095411W	3984432
OL1095411W	805085266
OL1095411W	34312511
OL1095411W	38511738
OL1095411W	658113289
OL1095411W	502414201
OL1095411W	32537098
OL1095411W	28221460
OL1095411W	1048221769
OL1095411W	51245046
OL1095411W	659552603
OL1095411W	29567471
OL1096566W	507134164
OL1096566W	58942596
OL1096566W	20170676
OL1096566W	3351446
OL1096566W	2708538
OL1096566W	3573681
OL1096566W	4572185
OL1096566W	2574672
OL1096566W	480830
OL1096566W	1633829
OL109833W	4211077
OL109833W	8593978
OL109833W	24847179
OL109833W	31314035
OL109833W	7272004
OL109833W	148644666
OL109833W	3986348
OL109834W	154669286
OL109834W	8603033
OL109834W	7247581
OL109834W	37967448
OL109834W	8386238
OL1098364W	135347472
OL1098364W	620646
OL1098364W	244224660
OL1098364W	304167
OL1098364W	4796973
OL1098364W	43598892
OL1098394W	29272397
OL1098394W	2117184
OL1098394W	15469097
OL1098394W	172342
OL1098394W	1729571
OL1098394W	16479109
OL1098394W	3140467
OL1098394W	2858345
OL1098394W	29181320
OL109839W	38463620
OL109839W	176871915
OL109839W	8597471
OL109839W	61522169
OL109839W	2285461
OL109839W	4137263
OL109839W	37014542
OL1098440W	41386588
OL1098440W	364206
OL1098440W	816325
OL109846W	270544007
OL109846W	234273581
OL109846W	6369548
OL109846W	44484048
OL109846W	62100381
OL109846W	12451526
OL109846W	47108160
OL109846W	8603145
OL109846W	9200548
OL109846W	11203870
OL109846W	42304838
OL109846W	7272005
OL109847W	41389435
OL109847W	8596898
OL109847W	10402794
OL109847W	3677126
OL109847W	22225459
OL109847W	338906
OL109847W	35006033
OL109847W	6562652
OL1098497W	58544556
OL1098497W	10420512
OL1098497W	37115791
OL1098497W	3103513
OL1098497W	18468146
OL1098497W	4872778
OL1098497W	4411721
OL1098497W	1729548
OL1098501W	1726056
OL1098501W	320828
OL1098501W	11171106
OL1098501W	1001897
OL1098501W	260208899
OL1098501W	778098
OL1098501W	364203
OL1098501W	123170489
OL1098501W	8796664
OL1098501W	53215800
OL1098501W	5394791
OL1098501W	45018185
OL109858W	8603064
OL109858W	17981480
OL109858W	44934140
OL109858W	1053289
OL109858W	676453
OL109858W	964456273
OL109858W	10948079
OL109858W	863521005
OL109862W	30907372
OL109862W	505995291
OL109862W	8950124
OL109862W	8594029
OL109862W	224606564
OL109862W	618846865
OL109862W	222879556
OL109862W	13331790
OL109872W	2792426
OL109872W	632635476
OL109872W	7595048
OL109872W	29502152
OL109872W	9442085
OL109872W	30759741
OL109872W	24780923
OL109872W	234297048
OL109872W	48806567
OL109872W	649945970
