openlibrary_work_key	selection_title	selection_author	openalex_semantic_visibility	jstor_ll_relevant_count	gr_ratings	openlibrary_edition_count_final	z_academic_openalex	z_academic_jstor	z_reader_goodreads	z_bibliographic_ol	academic_reader_residual_combined	academic_reader_configuration	z_scholarly_composite	scholarly_minus_reader	bibliographic_minus_reader	scholarly_minus_bibliographic
/works/OL98491W	The Age of Innocence	Edith Wharton	147.23076923076923	46	116938	303	0.629029532458136	0.9127455296708318	0.7794703592694923	0.4529780291793203	0.1609928224479671	roughly_balanced	0.7708875310644838	-0.0085828282050084	-0.326492330090172	0.3179095018851635
/works/OL27834207W	Return Of The Soldier	Nathaniel West	32.22222222222222	9	3659	95	-0.1131919172266024	-0.0490239897419886	-0.0940177566832433	-0.222723639205635	0.1496573730965372	roughly_balanced	-0.0811079534842955	0.0129098031989478	-0.1287058825223917	0.1416156857213395
/works/OL12781W	Alexander's Bridge	Willa Cather	18.133333333333333	4	976	229	-0.3870361706265745	-0.4797967869471867	-0.427037523997501	0.2894582541083144	0.1114909051775548	roughly_balanced	-0.4334164787868806	-0.0063789547893796	0.7164957781058154	-0.722874732895195
/works/OL468485W	Tender Is The Night	F Scott Fitzgerald	147.05128205128204	31	89091	314	0.6284282336804854	0.6738437387348374	0.7108904403865064	0.4738145004706499	0.1063327235106888	roughly_balanced	0.6511359862076613	-0.059754454178845	-0.2370759399158565	0.1773214857370114
/works/OL62979W	The Sun Also Rises	Ernest Hemingway	281.0810810810811	42	308432	162	0.9483520910244868	0.8574669994678477	1.0240165745485683	0.0876122502349444	0.0545025259666447	roughly_balanced	0.9029095452461672	-0.121107029302401	-0.936404324313624	0.8152972950112229
/works/OL1217993W	Three Soldiers	John Dos Passos	22.448275862068964	2	842	20	-0.2861089546108582	-0.7972615173901539	-0.4642343077334417	-1.1136467350056252	0.0530237310682787	roughly_balanced	-0.5416852360005061	-0.0774509282670644	-0.6494124272721835	0.5719614990051191
/works/OL144822W	Martin Eden	Jack London	77.55	10	15636	168	0.3138704645534235	0.010208787809342	0.2721455884588868	0.1088025386780296	0.0360489559321098	roughly_balanced	0.1620396261813827	-0.110105962277504	-0.1633430497808572	0.0532370875033531
/works/OL35353208W	The Great Gatsby	F Scott Fitzgerald	726.0	106	2852789	1181	1.418202062632974	1.4240203437073655	1.5849317472326898	1.249000924245505	0.0215535701371867	roughly_balanced	1.4211112031701698	-0.16382054406252	-0.3359308229871849	0.1721102789246649
/works/OL65437W	At Fault	Kate Chopin	10.0	1	242	127	-0.6617488059628651	-1.049247450085954	-0.7778824936086374	-0.0540841738172891	0.0076976658267841	roughly_balanced	-0.8554981280244096	-0.0776156344157722	0.7237983197913482	-0.8014139542071205
/works/OL715621W	The Odd Women	George Gissing	26.51515151515152	7	3411	36	-0.2067330178788331	-0.1877018556755583	-0.1117095937691993	-0.7816252458840464	-0.0037448766972114	roughly_balanced	-0.1972174367771957	-0.0855078430079964	-0.669915652114847	0.5844078091068506
